procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 126790280 149680 3101368    0    0    40  2464   80  100  2  1 96  1  0
 2  0      0 126287712 149696 3606272    0    0     0 151208 3434 1106  0  4 95  1  0
 2  0      0 126216960 149716 3675748    0    0  2365 409600 2593 1925  0  1 94  5  0
 2  0      0 125682464 149716 4210356    0    0     0     0 1208  326  0  3 97  0  0
 1  2      0 125677928 149860 4213840    0    0  1189 504404 1971  650  0  1 94  6  0
 1  0      0 125230880 149724 4661896    0    0  1176 53196 1859  919  0  3 97  1  0
 1  1      0 125108912 149868 4784412    0    0  1189 397944 1719  599  0  1 94  4  0
 2  0      0 124776848 149748 5117828    0    0  1176 159640 2070  949  0  2 96  2  0
 2  2      0 124538464 149892 5354972    0    0  1189 298260 1317  603  0  2 95  3  0
 2  0      0 124314688 149764 5577660    0    0  1176 259320 1886  953  0  2 95  3  0
 1  2      0 123966176 149908 5925376    0    0  1189 198164 1436  566  0  2 96  2  0
 1  0      0 123854552 149788 6043020    0    0  1176 359408 2305  938  0  1 95  4  0
 1  1      0 123400760 149932 6496968    0    0  1189 91944 1707  710  0  3 96  1  0
 1  0      0 123387656 149792 6509712    0    0  1176 465644 2035  898  0  1 94  5  0
 1  0      0 122835600 149792 7061028    0    0     0     0 1679  386  0  3 97  0  0
 0  2      0 122828040 149936 7068556    0    0  1189 504404 1395  543  0  1 94  6  0
 1  0      0 122365936 149820 7533452    0    0  1176 53232 2037 1589  0  3 96  1  0
 0  2      0 122259344 149964 7640544    0    0  1189 410132 1777  626  0  1 94  5  0
 1  0      0 121896784 149976 8001820    0    0  1176 147456 2043 1052  0  2 96  2  0
 0  2      0 121686640 150164 8212440    0    0  1189 330924 1740  612  0  2 95  4  0
 1  0      0 121423048 150032 8474580    0    0  1176 226676 2439  983  0  2 95  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 121113352 150176 8784204    0    0  1189 225120 1449  682  0  2 95  3  0
 1  0      0 120962912 150044 8934052    0    0  1176 332460 2216  897  0  1 95  4  0
 0  2      0 120540848 150188 9355800    0    0  1189 141744 1318  633  0  3 96  1  0
 1  0      0 120501552 150112 9394184    0    0  1176 415856 2455 1008  0  1 94  5  0
 0  2      0 119967144 150872 9927516    0    0  1189 44892 1212  635  0  3 97  0  0
 0  2      0 119967144 150872 9927984    0    0     0 477636 1666  305  0  1 94  6  0
 2  0      0 119475288 150736 10419180    0    0  1176 35080 1658  952  0  3 97  0  0
 0  2      0 119393400 150880 10499912    0    0  1189 442988 1870  658  0  1 94  5  0
 1  0      0 119004864 151220 10889044    0    0  1176 114648 2319  943  0  2 96  2  0
 0  2      0 118821936 151568 11071252    0    0  1189 341860 1653  637  0  1 95  4  0
 1  0      0 118542256 151436 11353396    0    0  1176 215740 2599  980  0  2 96  3  0
 0  2      0 118252512 151580 11643344    0    0  1189 266080 1644  688  0  2 95  3  0
 1  0      0 118079696 151456 11814864    0    0  1176 291536 2499  933  0  1 95  4  0
 0  2      0 117678176 151600 12215208    0    0  1189 145860 1173  646  0  2 96  2  0
 3  0      0 117670848 151476 12215220    0    0  1176 411716 3617 5215  0  1 93  5  0
 0  0      0 117659960 151476 12215516    0    0     0     0 2995 3784  0  1 99  0  0
 0  0      0 117660144 151476 12215524    0    0     0     0  382  126  0  0 100  0  0
 0  0      0 117660144 151476 12215524    0    0     0     0  196   85  0  0 100  0  0
 0  0      0 117663168 151476 12215536    0    0     0     0  605  224  0  0 100  0  0
 0  0      0 117663168 151480 12215540    0    0     0   104  265  152  0  0 100  0  0
 0  0      0 117663424 151480 12215552    0    0     0   680  430  278  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 117663424 151480 12215560    0    0     0     0  190   91  0  0 100  0  0
 0  0      0 117663424 151480 12215564    0    0     0     0  201   67  0  0 100  0  0
 0  0      0 117663424 151480 12215576    0    0     0     0  405  153  0  0 100  0  0
 0  0      0 117663424 151484 12215580    0    0     0    80  265  117  0  0 100  0  0
32  0      0 116249808 151492 12217840    0    0     0     0 30983 82698 31 19 50  0  0
16  0      0 115142520 151492 12218704    0    0     0     0 30069 68977 63  9 28  0  0
16  0      0 115137240 151492 12218708    0    0     0     0 11542 3144 50  0 50  0  0
32  0      0 115027120 151492 12218716    0    0     0     0 16156 3751 86  1 14  0  0
 1  0      0 117682376 151516 12246760    0    0     0 10228 20083 21143 62  5 33  0  0
 1  0      0 117636640 152088 12247268    0    0 66420 89548 20231 31359  1  5 91  3  0
 5  0      0 117636960 151804 12247264    0    0 10696     0 6988 5825  0  1 98  0  0
 1  0      0 117787488 151804 12097492    0    0     0     0 3296 2450  0  1 99  0  0
 1  0      0 122134040 151804 7756704    0    0     0     0 1933  446  0  3 97  0  0
 1  0      0 126621152 151804 3267696    0    0     0     0 1674  540  0  3 97  0  0
