procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 126824096 140944 3086236    0    0    36  2032   71   89  2  1 97  1  0
 2  0      0 126296912 140944 3613420    0    0     0     0 2511  423  0  3 97  0  0
 1  3      0 126266832 141088 3641532    0    0  1189 470196 19265 52845  0  1 92  7  0
 2  0      0 125850880 140980 4059628    0    0  1176 89852 6633 14362  0  3 96  2  0
 0  2      0 125707744 141124 4202940    0    0  1189 389816 1699  619  0  1 95  4  0
 1  0      0 125390984 141004 4520972    0    0  1176 167768 2016  984  0  2 96  2  0
 0  2      0 125139488 141148 4773408    0    0  1189 292920 1577  688  0  2 95  3  0
 2  0      0 124923024 141028 4991592    0    0  1176 264652 2309  984  0  2 95  3  0
 1  2      0 124569984 141204 5343836    0    0  1189 198164 1296  576  0  2 96  2  0
 2  0      0 124465408 141084 5452216    0    0  1176 359396 2233  918  0  1 95  4  0
 0  2      0 124002752 141228 5915176    0    0  1189 82168 1548  658  0  3 96  1  0
 0  0      0 124001248 141108 5915808    0    0  1176 475416 2201  812  0  1 94  5  0
 1  0      0 123454984 141108 6464384    0    0     0     0 1155  394  0  3 97  0  0
 0  2      0 123432048 141252 6487472    0    0  1189 493348 2002  610  0  1 94  5  0
 1  0      0 122988856 141132 6933064    0    0  1176 64268 1983 1016  0  3 96  1  0
 0  2      0 122862864 141280 7058648    0    0  1189 396088 1805  621  0  1 95  4  0
 1  0      0 122518688 141160 7406644    0    0  1176 161512 2094  949  0  2 96  2  0
 0  2      0 122293424 141304 7631012    0    0  1189 306628 1516  642  0  2 95  3  0
 1  0      0 122046992 141184 7878992    0    0  1176 250972 2383  976  0  2 95  3  0
 0  2      0 121723456 141328 8202772    0    0  1189 215408 1295  559  0  2 96  2  0
 1  0      0 121580848 141208 8346688    0    0  1176 342192 2206  893  0  1 95  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 121151744 141352 8774560    0    0  1189 141744 1384  610  0  3 96  1  0
 1  0      0 121121504 141232 8803184    0    0  1176 415832 2285  986  0  1 94  5  0
 3  1      0 120578256 141376 9346796    0    0  1189  6044 1438  623  0  3 97  0  0
 0  2      0 120577744 141376 9346716    0    0     0 511152 1787  307  0  1 94  6  0
 1  0      0 120111360 141256 9811220    0    0  1176 40400 1793  909  0  3 97  1  0
 0  2      0 120004528 141400 9918528    0    0  1189 410132 1839  644  0  1 94  5  0
 1  0      0 119642208 141280 10280648    0    0  1176 147476 1932  962  0  2 96  2  0
 0  2      0 119432128 141424 10490272    0    0  1189 322668 1713  622  0  2 95  3  0
 1  0      0 119179920 141304 10741756    0    0  1176 234948 2203  939  0  2 95  3  0
 0  2      0 118859184 141460 11062304    0    0  1193 215408 1650  672  0  2 96  2  0
 0  0      0 118834544 141340 11062324    0    0  1176 342224 5085 6827  1  2 94  4  0
 0  0      0 118833896 141340 11062456    0    0     0     0  846  232  0  0 100  0  0
 0  0      0 118833896 141340 11062460    0    0     0     0  263  100  0  0 100  0  0
 0  0      0 118833552 141340 11062476    0    0     0     0  446  204  0  0 100  0  0
 0  0      0 118835080 141340 11062484    0    0     0     0  549  198  0  0 100  0  0
 0  0      0 118835328 141348 11062488    0    0     0   664  598  255  0  0 100  0  0
 0  0      0 118835328 141348 11062492    0    0     0     0  288  106  0  0 100  0  0
 0  0      0 118835328 141348 11062492    0    0     0     0  346  154  0  0 100  0  0
 0  0      0 118835328 141348 11062508    0    0     0     0  272  108  0  0 100  0  0
 0  0      0 118835328 141348 11062516    0    0     0     0  354   89  0  0 100  0  0
14  0      0 118635824 141356 11062512    0    0     0   232 1825 1442  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
30  0      0 117219592 141356 11070648    0    0     0     0 36023 95454 41 18 41  0  0
18  0      0 116625880 141356 11071944    0    0     0     0 18433 37787 50  4 46  0  0
23  0      0 116596896 141356 11071952    0    0     0     0 9654 3124 44  0 56  0  0
31  0      0 116677584 141356 11072496    0    0     0     0 16272 2996 83  1 16  0  0
 0  0      0 118855408 141412 11090660    0    0  3513 26084 14394 19288 27  4 69  0  0
 0  0      0 118805184 141516 11092036    0    0 60164 67636 19386 27526  1  4 86  9  0
 0  0      0 118806000 141516 11090676    0    0  4011     0 4840 3684  0  1 99  0  0
 1  0      0 121177256 141516 8724860    0    0     0     0 2536 1410  0  2 98  0  0
 1  0      0 125691904 141516 4219064    0    0     0     0 1539  616  0  3 97  0  0
