procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 126778248 148532 3099364    0    0    40  2412   79   99  2  1 96  1  0
 2  0      0 126268152 148544 3610016    0    0     0 92704 2899  827  0  4 96  0  0
 1  2      0 126225376 148688 3654116    0    0  1193 465736 2291  629  0  1 94  5  0
 2  0      0 125736512 148560 4148652    0    0  1176  2224 2241 1047  0  3 97  0  0
 1  2      0 125673008 148704 4211428    0    0  1189 464248 1871  615  0  1 94  5  0
 2  0      0 125268800 148580 4616528    0    0  1176 93316 1703  889  0  3 96  1  0
 0  2      0 125103504 148724 4782148    0    0  1189 355792 1668  571  0  1 95  4  0
 1  0      0 124813976 148592 5072684    0    0  1176 201772 2157  934  0  2 96  2  0
 1  2      0 124535264 148736 5352804    0    0  1189 274252 1440  622  0  2 95  3  0
 2  0      0 124356848 148612 5533008    0    0  1176 283320 2255  967  0  2 95  4  0
 2  2      0 123967776 148756 5922868    0    0  1189 145860 1171  621  0  2 96  2  0
 2  0      0 123898992 148628 5993888    0    0  1176 411732 2604  994  0  1 94  5  0
 0  2      0 123397568 148772 6495564    0    0  1189 45196 1372  635  0  3 97  0  0
 0  2      0 123397568 148772 6495576    0    0     0 510576 1921  354  0  1 94  6  0
 1  0      0 122892880 148648 6998488    0    0  1176  1820 1522  981  0  3 97  0  0
 0  2      0 122825856 148792 7067312    0    0  1189 465764 1951  721  0  1 94  5  0
 1  0      0 122430016 148664 7465044    0    0  1176 91832 1667  930  0  2 96  1  0
 0  2      0 122254400 148808 7639316    0    0  1189 346548 1432  575  0  1 95  4  0
 1  0      0 121977744 148684 7918404    0    0  1176 211032 2472  937  0  2 95  3  0
 0  2      0 121683960 148828 8211048    0    0  1189 290656 1699  655  0  2 95  3  0
 1  0      0 121511104 148704 8383080    0    0  1176 266952 2198  883  0  1 95  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 121111480 148848 8782884    0    0  1189 141820 1424  630  0  2 96  2  0
 1  0      0 121051000 148720 8845564    0    0  1176 415764 2187  907  0  1 94  5  0
 0  2      0 120543040 148864 9353680    0    0  1189 45196 1381  810  0  3 97  0  0
 0  2      0 120542288 148864 9354132    0    0     0 501908 1768  329  0  0 94  6  0
 1  0      0 120032560 148736 9862568    0    0  1176 10528 1738 1022  0  3 97  0  0
 0  2      0 119968816 148880 9926288    0    0  1189 464776 1704  590  0  1 94  5  0
 1  0      0 119578768 148752 10320472    0    0  1176 92836 2087  987  0  3 96  1  0
 1  1      0 119399360 148896 10498224    0    0  1189 341860 1591  573  0  1 95  4  0
 2  0      0 119112624 148760 10785316    0    0  1176 215748 1885  936  0  2 96  2  0
 0  2      0 118827184 148904 11070252    0    0  1189 292920 1422  723  0  2 96  2  0
 1  0      0 118639760 148988 11256336    0    0  1176 264692 2438 1068  0  2 96  3  0
 0  2      0 118250528 149564 11642348    0    0  1189 156320 1265  586  0  2 96  2  0
 1  0      0 118179496 149444 11715944    0    0  1176 401312 2260  976  0  1 94  5  0
 0  2      0 117678464 149588 12213916    0    0  1189 45444 2126  775  0  3 96  1  0
 0  2      0 117678472 149588 12213928    0    0     0 510328 1984  434  0  1 94  6  0
 0  0      0 117668216 149452 12214104    0    0  1176  1972 5370 7668  1  2 98  0  0
 0  0      0 117668216 149452 12214112    0    0     0     0  470  238  0  0 100  0  0
 0  0      0 117668216 149452 12214112    0    0     0     0  228   93  0  0 100  0  0
 0  0      0 117668224 149452 12214124    0    0     0     0  894  309  0  0 100  0  0
 0  0      0 117668224 149452 12214128    0    0     0     0  331  100  0  0 100  0  0
 0  0      0 117668480 149460 12214140    0    0     0   816  556  319  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 117668480 149460 12214144    0    0     0     0  354  102  0  0 100  0  0
 0  0      0 117668480 149460 12214152    0    0     0     0  324  156  0  0 100  0  0
 0  0      0 117668480 149460 12214164    0    0     0     4  241   86  0  0 100  0  0
 0  0      0 117668480 149460 12214168    0    0     0     0  186   72  0  0 100  0  0
32  0      0 116440448 149468 12214472    0    0     0   716 21309 66218 16 16 67  0  0
16  0      0 115142928 149472 12219352    0    0     0     0 35653 84598 70 11 19  0  0
16  0      0 115139904 149472 12219628    0    0     0     0 11233 3220 50  0 50  0  0
32  0      0 115026496 149492 12219652    0    0     0  5532 15225 4261 77  1 23  0  0
 3  0      0 116159664 149516 12241016    0    0     0     0 20547 20038 80  3 16  0  0
 1  0      0 117630304 149952 12247480    0    0 63013 95776 19492 33171  1  5 84 10  0
 0  0      0 117632160 149668 12246588    0    0 14711     0 7840 6971  0  1 98  0  0
 0  0      0 117634128 149668 12246516    0    0     0     0 3289 2270  0  0 99  0  0
 1  0      0 121315328 149668 8575764    0    0     0     0 2042  844  0  3 97  0  0
 1  0      0 125862880 149668 4024752    0    0     0     0 1615  626  0  3 97  0  0
