procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 126962880 115560 3035100    0    0    22   784   55   75  1  1 99  0  0
 2  0      0 126441520 115628 3558700    0    0     0     0 2072  410  0  3 97  0  0
 1  2      0 126402208 115772 3597632    0    0  1193 487472 1909  580  0  1 94  5  0
 1  0      0 125983680 115652 4019900    0    0  1176 70284 2148 1034  0  3 96  1  0
 0  2      0 125834512 115796 4169148    0    0  1189 374588 1698  641  0  1 95  4  0
 1  0      0 125516736 115676 4486720    0    0  1176 182968 1978 1026  0  2 96  2  0
 0  2      0 125263744 115820 4740112    0    0  1189 282464 1490  668  0  2 95  3  0
 2  0      0 125048560 115740 4954284    0    0  1176 275084 2161  978  0  2 95  3  0
 1  2      0 124690016 115948 5312644    0    0  1189 198164 1321  581  0  2 96  2  0
 2  0      0 124583936 115868 5417620    0    0  1176 359388 2332  914  0  1 95  4  0
 0  2      0 124116048 116540 5883400    0    0  1189 83752 1300  610  0  3 96  1  0
 1  0      0 124112288 116424 5887376    0    0  1176 473824 2287  933  0  1 94  5  0
 1  0      0 123559040 117068 6437908    0    0     0     0 1633  374  0  3 97  0  0
 0  2      0 123541152 117236 6456508    0    0  1189 493348 1947  648  0  1 94  6  0
 0  0      0 123531472 117116 6456732    0    0  1176 64280 2917 3220  0  1 98  1  0
 0  0      0 123531248 117116 6456476    0    0     0     0  534  316  0  0 100  0  0
 0  0      0 123531248 117116 6456484    0    0     0     0  296  116  0  0 100  0  0
 0  0      0 123531248 117116 6456484    0    0     0     0  341  149  0  0 100  0  0
 0  0      0 123531248 117116 6456484    0    0     0     0  278   74  0  0 100  0  0
 0  0      0 123531248 117124 6456484    0    0     0   440  459  235  0  0 100  0  0
 0  0      0 123531248 117124 6456504    0    0     0     4  341   99  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 123531248 117124 6456504    0    0     0     0  249   80  0  0 100  0  0
 0  0      0 123531248 117124 6456512    0    0     0     0  309  104  0  0 100  0  0
 0  0      0 123531248 117124 6456512    0    0     0     0  218  133  0  0 100  0  0
11  0      0 123029400 117136 6457564    0    0     0  1480 11449 29678  8  6 87  0  0
 6  0      0 122598400 117144 6460156    0    0     0     0 13534 29432 23  3 74  0  0
 6  0      0 122596888 117144 6460160    0    0     0     0 4511 1224 19  0 81  0  0
12  0      0 122552784 117144 6460164    0    0     0     0 7488 1608 33  1 66  0  0
 0  0      0 123522144 117224 6468368    0    0 28912 36132 14911 20074  4  4 90  3  0
 2  0      0 125809776 117224 4178280    0    0     0     0 2700 1388  0  2 98  0  0
