procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 126924608 121812 3043188    0    0    26  1158   59   78  1  1 98  0  0
 2  0      0 126403472 121820 3563812    0    0     0  4276 1982  451  0  4 96  0  0
 1  2      0 126365472 121964 3601548    0    0  1197 489256 1722  571  0  1 94  5  0
 1  0      0 125935312 121844 4032952    0    0  1176 64408 2333 1504  0  3 96  1  0
 0  2      0 125798248 122044 4171656    0    0  1189 389816 2092  672  0  1 94  4  0
 1  0      0 125486816 121924 4484924    0    0  1176 167836 2681 1144  0  2 96  2  0
 1  2      0 125227328 122068 4744056    0    0  1189 292920 1589  623  0  2 95  3  0
 2  0      0 125023232 121948 4951856    0    0  1176 264700 2236  890  0  2 95  3  0
 1  2      0 124658656 122092 5315900    0    0  1189 177568 1450  564  0  2 96  2  0
 2  0      0 124553840 122108 5419644    0    0  1176 379996 2582 1035  0  1 94  4  0
 0  2      0 124084928 122784 5887564    0    0  1189 91944 1361  634  0  3 96  1  0
 1  0      0 124082160 122664 5890100    0    0  1176 465616 2253  948  0  1 94  5  0
 1  0      0 123535896 122664 6438408    0    0     0     0  945  334  0  3 97  0  0
 0  2      0 123514488 122808 6459892    0    0  1189 493348 2014  673  0  1 94  5  0
 1  0      0 123077840 122688 6896548    0    0  1176 64248 1956  898  0  3 96  1  0
 0  2      0 122943048 122832 7031720    0    0  1189 389816 1787  622  0  1 94  4  0
 1  0      0 122613008 122712 7363380    0    0  1176 167772 2054  880  0  2 96  2  0
 0  2      0 122373160 122856 7602776    0    0  1189 298164 1813  673  0  2 95  3  0
 0  0      0 122363280 122736 7603152    0    0  1176 259420 3869 4135  0  1 95  3  0
 0  0      0 122361952 122736 7603548    0    0     0     0  438  219  0  0 100  0  0
 0  0      0 122361952 122736 7603556    0    0     0     0  234  108  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 122361952 122736 7603560    0    0     0     0  387  187  0  0 100  0  0
 0  0      0 122362464 122736 7603560    0    0     0     0  189   94  0  0 100  0  0
 0  0      0 122362712 122744 7603564    0    0     0   524  532  179  0  0 100  0  0
 0  0      0 122362712 122744 7603572    0    0     0     0  259   90  0  0 100  0  0
 0  0      0 122362712 122744 7603584    0    0     0     0  461  182  0  0 100  0  0
 0  0      0 122362712 122744 7603584    0    0     0     0  181  100  0  0 100  0  0
 0  0      0 122362712 122744 7603584    0    0     0     0  175   58  0  0 100  0  0
 9  0      0 121967896 122752 7603604    0    0     0   340 5061 3156  3  5 93  0  0
 9  0      0 121126752 122752 7605104    0    0     0     0 24001 72009 28  7 65  0  0
 8  0      0 121106592 122752 7605112    0    0     0     0 5917 2363 25  0 75  0  0
16  0      0 121052160 122752 7605120    0    0     0     0 7456 2358 33  0 67  0  0
 1  0      0 122340880 123120 7619584    0    0 48637 48856 18064 24091 29  4 64  3  0
 0  0      0 122335256 122836 7619444    0    0  9363     0 7031 5441  0  1 99  0  0
 1  0      0 126242264 122836 3710848    0    0     0     0 1834  777  0  3 97  0  0
