procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 126872760 132240 3059336    0    0    33  1725   66   84  1  1 97  1  0
 2  0      0 126356192 132240 3575492    0    0     0     0 2282  432  0  3 97  0  0
 1  2      0 126315376 132584 3615652    0    0 13901 477772 2035 1009  0  1 94  5  0
 2  0      0 125905632 132288 4026000    0    0   976 80164 2050  992  0  3 96  1  0
 0  2      0 125749640 132432 4181148    0    0  1189 365660 1585  563  0  1 95  4  0
 1  0      0 125446232 132312 4489860    0    0  1176 191912 2078  919  0  2 96  2  0
 1  2      0 125183904 132456 4752528    0    0  1189 290652 1317  665  0  2 95  3  0
 2  0      0 124996432 132336 4945200    0    0  1176 266904 2152  997  0  2 95  3  0
 1  2      0 124616472 132480 5323008    0    0  1189 166184 1318  638  0  2 96  2  0
 2  0      0 124538624 132360 5403020    0    0  1176 391384 2367 1017  0  1 94  5  0
 0  2      0 124045264 132504 5896148    0    0  1189 72520 1141  744  0  3 97  1  0
 0  2      0 124045264 132504 5896152    0    0     0 483252 1774  339  0  1 94  6  0
 1  0      0 123524144 132384 6419124    0    0  1176  1788 1707  905  0  3 97  0  0
 0  2      0 123475008 132528 6467960    0    0  1189 477772 1930  619  0  1 94  5  0
 1  0      0 123056744 132408 6884460    0    0  1176 79808 1931  977  0  3 96  1  0
 0  2      0 122902032 132552 7039728    0    0  1189 366852 1624  597  0  1 95  4  0
 1  0      0 122587072 132432 7353336    0    0  1176 190724 2010  908  0  2 96  2  0
 0  2      0 122329056 132576 7611640    0    0  1189 290444 1578  613  0  2 95  3  0
 1  0      0 122128960 132456 7814900    0    0  1176 267132 2599  929  0  2 95  3  0
 0  2      0 121758824 132600 8183040    0    0  1189 193952 1441  608  0  2 96  2  0
 1  0      0 121667880 132480 8273464    0    0  1176 363628 2421 1221  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 121186392 132624 8755428    0    0  1189 74332 1250  608  0  3 97  1  0
 0  0      0 121185632 132504 8755576    0    0  1176 483316 2154  900  0  1 94  6  0
 1  0      0 120655840 132504 9283024    0    0     0     0 1709  496  0  3 97  0  0
 1  1      0 120610752 132648 9327364    0    0  1189 477772 1848  583  0  1 94  5  0
 1  0      0 120187512 132888 9748596    0    0  1176 79828 1914  923  0  3 96  1  0
 0  2      0 120035856 133200 9899224    0    0  1189 374588 1750  687  0  1 95  4  0
 0  0      0 120026256 133080 9899232    0    0  1176 183108 5334 5979  0  1 96  2  0
 0  0      0 120026256 133080 9899236    0    0     0     0 1550  323  0  0 100  0  0
 0  0      0 120026256 133080 9899244    0    0     0     0 1363  208  0  0 100  0  0
 0  0      0 120026256 133080 9899252    0    0     0     0 1411  227  0  0 100  0  0
 0  0      0 120026000 133080 9899256    0    0     0     0  989  152  0  0 100  0  0
 0  0      0 120026000 133088 9899256    0    0     0   624 1051  241  0  0 100  0  0
 0  0      0 120026000 133088 9899268    0    0     0     0 1191  135  0  0 100  0  0
 0  0      0 120026000 133088 9899272    0    0     0     0 1141  179  0  0 100  0  0
 0  0      0 120026000 133088 9899280    0    0     0     0  821  112  0  0 100  0  0
 0  0      0 120026000 133088 9899284    0    0     0     0 1215  122  0  0 100  0  0
 0  0      0 119434440 134280 9904312    0    0   980  2736 14266 7592  5  7 87  0  0
14  0      0 118169952 134300 9906988    0    0     0     0 34322 105552 48 13 39  0  0
12  0      0 118146008 134300 9907124    0    0     0     0 9037 3418 38  0 62  0  0
24  0      0 118060832 134300 9907136    0    0     0     0 10939 3448 50  1 49  0  0
 7  0      0 119210480 134336 9924264    0    0     0     0 16306 13923 59  2 39  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 119996448 135520 9926896    0    0 45446 74172 15187 21415  1  4 91  5  0
 0  0      0 119995256 134476 9927912    0    0 12326     0 7380 6176  0  1 99  0  0
 1  0      0 121678800 134476 8243160    0    0     0     0 2956 1749  0  2 98  0  0
 1  0      0 126160352 134476 3766216    0    0     0     0 1515  538  0  3 97  0  0
