procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 126888920 128668 3053904    0    0    30  1526   63   81  1  1 97  1  0
 2  0      0 126373600 128668 3573760    0    0     0     0 2024  403  0  3 97  0  0
 2  2      0 126336304 128812 3610224    0    0  1189 477772 2279  683  0  1 96  4  0
 1  0      0 125903152 128708 4046992    0    0  1176 79912 3068 1024  0  3 97  1  0
 0  2      0 125771600 128852 4178528    0    0  1189 396232 1974  612  0  1 94  4  0
 1  0      0 125439472 128732 4510624    0    0  1176 161404 1958  901  0  2 96  2  0
 0  2      0 125202336 128876 4749632    0    0  1189 298164 1825  641  0  2 95  3  0
 2  0      0 124982624 128756 4970708    0    0  1176 259392 2287  939  0  2 95  3  0
 1  2      0 124631136 128900 5321068    0    0  1189 198164 1298  590  0  2 96  2  0
 2  0      0 124522784 128788 5429960    0    0  1176 359408 1889  859  0  1 95  4  0
 2  2      0 124059920 129060 5893488    0    0  1189 87072 1511  659  0  3 96  1  0
 2  0      0 124051616 128940 5898800    0    0  1176 470516 1799 1464  0  1 94  6  0
 1  0      0 123494736 128940 6455588    0    0     0     0 1735  338  0  3 97  0  0
 0  2      0 123485664 129084 6464908    0    0  1189 504328 1463  567  0  1 94  6  0
 1  0      0 123032128 128964 6919812    0    0  1176 53256 1995 1525  0  3 96  1  0
 0  2      0 122915968 129112 7036728    0    0  1189 404448 1461  569  0  1 94  5  0
 1  0      0 122561696 129012 7391864    0    0  1176 153144 2504 1436  0  2 96  2  0
 0  2      0 122345520 129156 7608616    0    0  1189 330924 1623  623  0  2 95  3  0
 1  0      0 122091056 129036 7863092    0    0  1176 226672 2662 1472  0  2 95  3  0
 0  2      0 121772888 129180 8180408    0    0  1189 223492 1360  629  0  2 95  2  0
 1  0      0 121617680 129060 8337340    0    0  1176 334116 2481 1448  0  1 95  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 121202504 129204 8751440    0    0  1189 142052 1270  603  0  3 96  1  0
 3  0      0 121202224 129084 8751392    0    0  1176 415540 3340 4269  0  1 94  5  0
 0  0      0 121198160 129084 8752032    0    0     0     0 1945 1752  0  0 99  0  0
 0  0      0 121198160 129084 8752040    0    0     0     0  214  108  0  0 100  0  0
 0  0      0 121198160 129084 8752048    0    0     0     0  378  148  0  0 100  0  0
 0  0      0 121198656 129084 8752052    0    0     0     0  404  166  0  0 100  0  0
 0  0      0 121198656 129092 8752048    0    0     0    88  274  123  0  0 100  0  0
 0  0      0 121198656 129092 8752048    0    0     0   508  363  174  0  0 100  0  0
 0  0      0 121198656 129092 8752048    0    0     0     0  321   80  0  0 100  0  0
 0  0      0 121198656 129092 8752072    0    0     0     0  307  159  0  0 100  0  0
 0  0      0 121198656 129092 8752080    0    0     0     0  355   77  0  0 100  0  0
 0  0      0 121198656 129100 8752080    0    0     0    56  314  100  0  0 100  0  0
22  0      0 120120256 129100 8755504    0    0     0     0 25605 66380 25 13 62  0  0
10  0      0 119631376 129100 8755916    0    0     0     0 14605 30785 35  4 61  0  0
12  0      0 119616272 129100 8755920    0    0     0     0 7361 2322 31  2 67  0  0
11  0      0 119713368 129100 8761328    0    0     0     0 13228 5990 58  1 41  0  0
 0  0      0 121209624 129168 8771208    0    0 26960 47124 11365 16200  7  3 90  1  0
 0  0      0 121181608 129228 8772876    0    0 34264 20332 12833 15291  1  2 96  1  0
 1  0      0 122174912 129228 7787112    0    0     0     0 3170 1951  0  1 99  0  0
 1  0      0 126684352 129228 3275568    0    0     0     0 1365  424  0  3 97  0  0
