procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124770640 287836 4970212    0    0    14   977   45   50  1  0 98  0  0
 2  0      0 124257320 287836 5483668    0    0     0     0 2127  416  0  3 97  0  0
 2  2      0 124212224 288568 5529472    0    0  5201 476324 2140  771  0  1 91  8  0
 2  0      0 123812048 287860 5932396    0    0   144 84648 1857  768  0  2 96  2  0
 2  1      0 123643456 288004 6100564    0    0  1189 356104 1724  773  0  1 97  2  0
 1  0      0 123352896 287884 6392892    0    0  1176 204440 2247 1006  0  2 96  2  0
 3  1      0 123071920 288028 6674120    0    0  1189 261544 1600  678  0  2 95  3  0
 2  0      0 122901568 287900 6845988    0    0  1176 298980 2096  935  0  1 95  4  0
 1  2      0 122500136 288044 7247056    0    0  1189 137228 1485  795  0  2 96  1  0
 2  0      0 122442928 287920 7303084    0    0  1176 423312 2322 1027  0  1 96  3  0
 0  2      0 121924064 288064 7821272    0    0  1189 33020 1350  778  0  3 97  0  0
 3  2      0 121923808 288064 7821416    0    0     0 502544 1751  298  0  1 96  4  0
 1  0      0 121437952 287940 8310032    0    0  1176 25000 1807 1050  0  3 97  0  0
 1  1      0 121353536 288084 8394816    0    0  1189 428288 2011  661  0  1 94  5  0
 1  0      0 120979320 287964 8769916    0    0  1176 132264 1745  955  0  2 96  2  0
 0  2      0 120780744 288108 8968416    0    0  1189 338784 1721  603  0  2 95  4  0
 1  0      0 120514672 287988 9236068    0    0  1176 221792 2345 1170  0  2 95  3  0
 1  1      0 120206760 288132 9543408    0    0  1189 228740 1784  627  0  2 95  2  0
 1  0      0 120049576 288012 9699216    0    0  1176 331892 2471 1197  0  1 95  4  0
 0  2      0 119631304 288156 10117560    0    0  1189 137536 1516  591  0  3 96  1  0
 1  0      0 119590512 288036 10159008    0    0  1176 423004 2345 1344  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119056864 288216 10692588    0    0  1189 33020 1710  840  0  3 97  0  0
 0  2      0 119056864 288216 10693116    0    0     0 502408 1798  361  0  0 94  6  0
 1  0      0 118586928 288088 11167412    0    0  1176 25112 2025 1321  0  3 97  0  0
 0  2      0 118487152 288232 11268016    0    0  1189 421028 1620  622  0  1 94  5  0
 0  0      0 118474240 288104 11268080    0    0  1176 139528 4552 5486  0  1 97  2  0
 0  0      0 118472328 288104 11267980    0    0     0     0  446  322  0  0 100  0  0
 0  0      0 118472328 288104 11267984    0    0     0     0  413   95  0  0 100  0  0
 0  0      0 118472328 288104 11267992    0    0     0     0  288  145  0  0 100  0  0
 0  0      0 118472328 288104 11268000    0    0     0     0  295   99  0  0 100  0  0
 0  0      0 118472328 288108 11268008    0    0     0   688  495  267  0  0 100  0  0
 0  0      0 118472328 288108 11268012    0    0     0     0  371   95  0  0 100  0  0
 0  0      0 118472328 288108 11268020    0    0     0     0  282   91  0  0 100  0  0
 0  0      0 118472328 288108 11268028    0    0     0     0  253   84  0  0 100  0  0
 0  0      0 118472328 288108 11268040    0    0     0     0  275  165  0  0 100  0  0
11  0      0 116280368 288116 11268072    0    0     0   352 6372 3211 10  6 84  0  0
12  0      0 114088072 288116 11268148    0    0     0     0 15363 10124 30 10 60  0  0
 1  0      0 114083472 288116 11268532    0    0     0     0 18203 21011 31  1 68  0  0
 0  0      0 114083216 288116 11268532    0    0     0     0 1336 1155  0  0 100  0  0
 0  0      0 114082464 288116 11268536    0    0     0     0  993  452  0  0 100  0  0
 0  0      0 114081704 288124 11268548    0    0     0  1288 1283  650  0  0 100  0  0
 0  0      0 114081200 288124 11268556    0    0     0     0 1282  760  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 114080696 288180 11268508    0    0     0   284 5068 19483  1  1 98  0  0
11  0      0 113814560 288364 11272124    0    0     0  9572 90299 145630 52  8 40  0  0
11  0      0 113812144 288364 11272276    0    0     0     0 7672 1945 34  0 65  0  0
22  0      0 113725552 288364 11272280    0    0     0     0 10475 3569 49  0 51  0  0
 5  0      0 115864032 288828 11288324    0    0     0 57972 45159 50275 47  4 48  0  0
 3  0      0 118434152 289328 11291920    0    0 31964 10124 13492 24171  1  4 95  0  0
 1  0      0 118436048 289044 11291504    0    0  8022     0 6013 5004  0  1 99  0  0
 1  0      0 121415568 289044 8316168    0    0     0     0 2267 1115  0  2 98  0  0
