procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 109173312 308088 14162068    0    0     0     0 1203  617  0  0 100  0  0
 0  0      0 109171808 308088 14162076    0    0     0  1916 1651  849  0  0 100  0  0
 0  0      0 109170800 308088 14162084    0    0     0     0 1944 1235  0  0 100  0  0
32  0      0 109159496 308164 14162052    0    0     0   412 29555 103967  9  5 86  0  0
16  0      0 108778968 308380 14168628    0    0     0 15980 134725 141130 76 12 12  0  0
16  0      0 108770528 308380 14169352    0    0     0     0 10767 2965 50  0 50  0  0
32  0      0 108659160 308380 14169376    0    0     0     0 14860 4753 68  0 31  0  0
21  0      0 108658256 308428 14172812    0    0     0 12792 25764 10187 96  1  4  0  0
 0  0      0 115482432 309004 14195724    0    0 12771 83376 74600 85340 12  8 79  1  0
 1  0      0 115484720 309416 14195780    0    0 31393  4496 8088 14615  1  3 97  0  0
 0  0      0 115485776 309132 14195912    0    0 10696     0 6617 5869  0  1 98  0  0
 1  0      0 116050000 309132 13634444    0    0     0     0 3218 2230  0  1 99  0  0
 1  0      0 120486960 309132 9210404    0    0     0     0 1568  461  0  3 97  0  0
