procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124801056 270356 4955204    0    0    13   896   41   46  1  0 99  0  0
 2  0      0 124278400 270356 5478860    0    0     0     0 2185  367  0  3 97  0  0
 1  2      0 124238896 270520 5517676    0    0  4241 489680 2097  853  0  1 94  5  0
 2  0      0 123820072 270368 5937508    0    0  1156 71000 1885  890  0  3 96  1  0
 0  2      0 123667104 270512 6091240    0    0  1189 372620 1698  628  0  1 95  4  0
 2  0      0 123362440 270392 6396616    0    0  1176 187912 2000  940  0  2 96  2  0
 1  2      0 123094816 270536 6664840    0    0  1189 280956 1515  658  0  2 95  3  0
 2  0      0 122905312 270460 6856324    0    0  1176 279576 2483  996  0  2 95  3  0
 1  2      0 122523280 270668 7238460    0    0  1189 177104 1478  584  0  2 96  2  0
 1  0      0 122442640 270544 7319248    0    0  1176 383440 2318  951  0  1 94  5  0
 0  2      0 121949488 270688 7811952    0    0  1189 50532 1963  729  0  3 97  0  0
 0  2      0 121949488 270688 7811956    0    0     0 508196 1732  299  0  0 94  5  0
 1  0      0 121442480 270568 8318516    0    0  1176  1808 1708 1059  0  3 97  0  0
 0  2      0 121375712 270712 8385924    0    0  1189 443544 1709  584  0  1 94  5  0
 0  0      0 121372048 270592 8386152    0    0  1176 117036 3290 3423  0  1 98  1  0
 0  0      0 121372048 270592 8386156    0    0     0     0  239  133  0  0 100  0  0
 0  0      0 121370048 270592 8385884    0    0     0     0  597  246  0  0 100  0  0
 0  0      0 121370048 270592 8385888    0    0     0     0  338  146  0  0 100  0  0
 0  0      0 121369808 270592 8385896    0    0     0     0  365  167  0  0 100  0  0
 0  0      0 121369808 270600 8385900    0    0     0   644  569  217  0  0 100  0  0
 0  0      0 121369808 270600 8385900    0    0     0     0  235   86  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 121369808 270600 8385904    0    0     0     0  262   70  0  0 100  0  0
 0  0      0 121369808 270600 8385920    0    0     0     4  413  180  0  0 100  0  0
 0  0      0 121369808 270600 8385932    0    0     0     0  173   75  0  0 100  0  0
 6  0      0 120058464 270604 8386064    0    0     0   284 5418 3077  7  5 88  0  0
 6  0      0 118967240 270604 8386168    0    0     0     0 10087 8110 17  3 79  0  0
 0  0      0 118968688 270604 8386176    0    0     0     0 7431 8248 14  0 86  0  0
 0  0      0 118968440 270604 8386180    0    0     0     0  614  255  0  0 100  0  0
 0  0      0 118972112 270604 8386188    0    0     0     0  733  324  0  0 100  0  0
 0  0      0 118971864 270608 8386200    0    0     0   768  806  383  0  0 100  0  0
 0  0      0 118971864 270608 8386212    0    0     0     0 1004  550  0  0 100  0  0
12  0      0 118954720 270672 8386196    0    0     0  1028 18497 42459  5  2 92  0  0
 6  0      0 118814616 270792 8389816    0    0     0  5892 30513 46862 25  2 73  0  0
 6  0      0 118813888 270792 8389816    0    0     0     0 4097 1042 19  0 81  0  0
12  0      0 118772128 270792 8389824    0    0     0     0 7373 1840 33  1 66  0  0
 1  0      0 121351072 271124 8396628    0    0  2754 35304 28672 35752  6  3 91  1  0
 0  0      0 121349544 271188 8397408    0    0 15606  1876 6210 7984  0  2 98  0  0
 1  0      0 123997040 271188 5757668    0    0     0     0 2504 1244  0  2 98  0  0
