procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124774416 286256 4968908    0    0    14   970   45   50  1  0 98  0  0
 2  0      0 124261632 286256 5482012    0    0     0     0 2126  382  0  3 97  0  0
 1  2      0 124215512 286400 5528152    0    0  1189 483824 1978  591  0  1 94  5  0
 2  0      0 123812312 286280 5932652    0    0  1176 77172 2353 1213  0  2 96  1  0
 1  2      0 123645488 286424 6099964    0    0  1189 349352 1680  607  0  1 95  4  0
 1  0      0 123352720 286304 6392792    0    0  1176 211168 2320  877  0  2 96  2  0
 1  2      0 123072240 286448 6673552    0    0  1189 277848 1525  594  0  2 95  3  0
 2  0      0 122893072 286328 6856264    0    0  1176 282700 2533  971  0  2 95  4  0
 1  2      0 122502496 286472 7247048    0    0  1189 144240 1338  705  0  2 96  2  0
 2  0      0 122437480 286352 7313224    0    0  1176 416316 2263  973  0  1 95  4  0
 0  3      0 121925432 286504 7819832    0    0  1189 325876 2437  888  0  4 95  1  0
 1  0      0 121675008 286400 8078800    0    0  1176 234828 13091 32503  0  2 95  3  0
 0  2      0 121360264 286544 8394384    0    0  1189 222976 1420  549  0  2 96  2  0
 1  0      0 121212344 286424 8541020    0    0  1176 337564 2541 1300  0  1 95  4  0
 0  2      0 120785232 286748 8968196    0    0  1189 116976 1327  583  0  3 96  1  0
 2  0      0 120752736 286628 9002092    0    0  1176 443560 2436 1145  0  1 94  5  0
 1  1      0 120212752 286928 9541884    0    0  1189 13080 1271  785  0  3 97  0  0
 0  2      0 120212264 286928 9543188    0    0     0 509696 1819  343  0  1 94  5  0
 1  0      0 119744352 286808 10014140    0    0  1176 37784 1918  994  0  3 97  1  0
 0  2      0 119641792 286952 10117908    0    0  1189 421028 1887  642  0  1 94  5  0
 1  0      0 119280736 286832 10480296    0    0  1176 139484 2262 1288  0  2 96  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119067328 286976 10692728    0    0  1189 312332 1665  598  0  2 95  3  0
 1  0      0 118822416 286852 10937104    0    0  1176 248192 2629 1212  0  2 95  3  0
 0  2      0 118492624 286996 11267460    0    0  1189 209484 1929  742  0  2 96  2  0
 0  0      0 118479760 286876 11267652    0    0  1176 351164 4797 5539  0  2 94  4  0
 0  0      0 118478752 286876 11267696    0    0     0     0  417  196  0  0 100  0  0
 0  0      0 118477944 286876 11267716    0    0     0     0  349  145  0  0 100  0  0
 0  0      0 118477944 286876 11267720    0    0     0     0  332  149  0  0 100  0  0
 0  0      0 118477944 286876 11267732    0    0     0     0  293  150  0  0 100  0  0
 0  0      0 118477944 286884 11267732    0    0     0   680  495  209  0  0 100  0  0
 0  0      0 118477944 286884 11267748    0    0     0     0  276   83  0  0 100  0  0
 0  0      0 118477944 286884 11267752    0    0     0     0  447  112  0  0 100  0  0
 0  0      0 118477944 286884 11267756    0    0     0     0  536  149  0  0 100  0  0
 0  0      0 118479456 286884 11267760    0    0     0     0  579  158  0  0 100  0  0
11  0      0 117451648 286896 11267760    0    0     0   260 4186 1865  0  2 98  0  0
11  0      0 114579568 286896 11268024    0    0     0     0 9533 5511 27 11 62  0  0
11  0      0 114098656 286896 11268148    0    0     0     0 18258 15072 33  3 64  0  0
 0  0      0 114099536 286896 11268164    0    0     0     0 8876 13510 11  1 88  0  0
 0  0      0 114096264 286896 11268164    0    0     0  1036 1422  737  0  0 100  0  0
 0  0      0 114095008 286900 11268176    0    0     0   408 1420  565  0  0 100  0  0
 0  0      0 114094248 286900 11268184    0    0     0     0 1015  424  0  0 100  0  0
 0  0      0 114095952 286900 11268192    0    0     0     0 1450  835  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0      0 114063360 287144 11271500    0    0     0 11180 76326 136516 35  8 58  0  0
11  0      0 113815944 287144 11273092    0    0     0     0 17477 30906 39  2 59  0  0
18  0      0 113764648 287144 11273108    0    0     0   148 8534 3371 36  1 63  0  0
21  0      0 113730368 287164 11275916    0    0     0  7896 17046 5690 67  1 33  0  0
 9  7      0 118435888 289456 11290988    0    0  2296 55028 47939 57267 11  4 84  1  0
 0  0      0 118434440 287812 11292428    0    0 36902  4208 11008 17109  1  3 96  0  0
 1  0      0 119692528 287812 10038384    0    0     0     0 3405 2159  0  1 99  0  0
 1  0      0 124177656 287812 5561480    0    0     0     0 1697  426  0  3 97  0  0
