procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124823512 266944 4953056    0    0    13   883   41   45  1  0 99  0  0
 2  0      0 124310968 266944 5465496    0    0     0     0 1899  411  0  3 97  0  0
 1  3      0 124266864 267792 5516012    0    0 18801 461136 1698  945  0  1 91  8  0
 2  0      0 123873248 266956 5913004    0    0   144 99556 2112 1441  0  3 95  2  0
 2  1      0 123695080 267100 6089536    0    0  1189 345440 1683  738  0  1 95  4  0
 1  0      0 123420656 266972 6364428    0    0  1176 215084 2362 1029  0  2 96  3  0
 0  2      0 123124592 267116 6663012    0    0  1189 261428 1978  693  0  2 95  3  0
 2  0      0 122958528 266996 6827872    0    0  1176 299164 2758 1698  0  1 95  4  0
 1  2      0 122548584 267140 7236564    0    0  1189 137536 1694  764  0  3 96  1  0
 1  0      0 122543720 267020 7236716    0    0  1176 423116 2906 3251  0  1 94  5  0
 1  0      0 122544272 267020 7236584    0    0     0     0  766  157  0  0 100  0  0
 1  0      0 122543744 267020 7236628    0    0     0     0  425  133  0  0 100  0  0
 0  0      0 122543744 267020 7236632    0    0     0     0  252  158  0  0 100  0  0
 0  0      0 122543744 267020 7236644    0    0     0     0  381  127  0  0 100  0  0
 0  0      0 122543744 267028 7236644    0    0     0   496  409  142  0  0 100  0  0
 0  0      0 122543744 267028 7236656    0    0     0     0  404  123  0  0 100  0  0
 0  0      0 122544784 267028 7236668    0    0     0     0  669  267  0  0 100  0  0
 0  0      0 122544784 267028 7236668    0    0     0     0  190   67  0  0 100  0  0
 0  0      0 122545032 267028 7236676    0    0     0     0  379  130  0  0 100  0  0
 0  0      0 122547080 267036 7236676    0    0     0   100  286  165  0  0 100  0  0
 5  0      0 121167600 267036 7236836    0    0     0     0 5496 2650  9  4 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 120948512 267036 7236852    0    0     0   456 7214 5632 12  1 87  0  0
 0  0      0 120949056 267036 7236864    0    0     0     0 3608 4678  4  0 96  0  0
 0  0      0 120949056 267036 7236872    0    0     0     0  812  268  0  0 100  0  0
 0  0      0 120948816 267044 7236876    0    0     0   272  656  306  0  0 100  0  0
 0  0      0 120948816 267044 7236876    0    0     0     0  656  234  0  0 100  0  0
 0  0      0 120948560 267044 7236896    0    0     0     0  654  347  0  0 100  0  0
 6  0      0 120907104 267200 7239016    0    0     0  5032 31018 54043 13  3 84  0  0
 4  0      0 120840832 267200 7239300    0    0     0     0 4183 7055 13  0 87  0  0
 8  0      0 120807944 267200 7239304    0    0     0     0 3521 1500 15  0 85  0  0
 0  0      0 121664184 267472 7244988    0    0     0 22752 21683 22024 19  2 79  0  0
 0  0      0 122520344 267544 7246252    0    0 11074  1368 3781 4333  0  1 99  0  0
 1  0      0 123693744 267576 6081324    0    0 10178  1164 6036 5479  0  2 98  0  0
