procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124759376 292716 4974084    0    0    14  1000   46   51  1  0 98  0  0
 2  0      0 124244576 292716 5491544    0    0     0     0 2018  398  0  3 97  0  0
 1  3      0 124204016 293376 5533348    0    0  5221 483824 2065  931  0  1 91  8  0
 2  0      0 123788464 292740 5948664    0    0   140 77236 2331  757  0  3 96  2  0
 0  2      0 123634744 292884 6102332    0    0  1189 372548 1764  608  0  1 95  4  0
 1  0      0 123329568 292764 6410272    0    0  1176 187980 2194 1210  0  2 96  2  0
 0  2      0 123064224 292908 6676424    0    0  1189 286068 1685  640  0  2 95  3  0
 2  0      0 122877496 292772 6863212    0    0  1176 274460 2285  861  0  1 95  3  0
 1  2      0 122492440 292916 7248440    0    0  1189 142236 1352  547  0  2 96  2  0
 2  0      0 122428688 292792 7315104    0    0  1176 418288 2323  966  0  1 94  5  0
 1  2      0 121919392 292936 7822892    0    0  1189 33272 1791  701  0  3 97  0  0
 1  2      0 121919648 292936 7823516    0    0     0 507872 1770  332  0  1 94  6  0
 1  0      0 121422976 292816 8321376    0    0  1176 19388 1555  967  0  3 97  0  0
 0  2      0 121347888 292960 8396612    0    0  1189 438628 1785  581  0  1 94  5  0
 1  0      0 120972064 292860 8775012    0    0  1176 121904 2106  984  0  2 96  1  0
 0  2      0 120776008 293004 8970796    0    0  1189 328468 1492  562  0  1 95  4  0
 1  0      0 120514432 292872 9232992    0    0  1220 232100 2711 1226  0  2 95  3  0
 0  2      0 120200480 293016 9544996    0    0  1189 222976 1365  560  0  2 96  2  0
 1  0      0 120056864 292888 9688420    0    0  1176 337552 2621 1328  0  1 95  4  0
 0  2      0 119625232 293032 10119920    0    0  1189 134848 1210  645  0  3 96  1  0
 1  0      0 119600800 292908 10142120    0    0  1176 425688 2086  970  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 119059568 292972 10682760    0    0     0     0 1455  345  0  3 97  0  0
 0  2      0 119048224 293116 10694788    0    0  1189 504324 1888  673  0  1 94  6  0
 1  0      0 118607024 292992 11133424    0    0  1176 56220 2235  926  0  3 96  1  0
 0  2      0 118470992 293136 11269360    0    0  1189 376668 1628  611  0  1 95  4  0
 1  0      0 118151024 293012 11589796    0    0  1176 183880 2450  995  0  2 96  2  0
 0  2      0 117896288 293156 11844632    0    0  1189 296144 1987  695  0  2 95  3  0
 0  0      0 117891704 293024 11844708    0    0  1176 264488 5468 5990  1  2 95  3  0
 0  0      0 117891704 293024 11844716    0    0     0     0  657  336  0  0 100  0  0
 0  0      0 117890048 293024 11844776    0    0     0     0  293  144  0  0 100  0  0
 0  0      0 117890048 293024 11844784    0    0     0     0  343  186  0  0 100  0  0
 0  0      0 117890048 293024 11844792    0    0     0     0  358  142  0  0 100  0  0
 0  0      0 117890048 293032 11844788    0    0     0   824  634  258  0  0 100  0  0
 0  0      0 117890048 293032 11844800    0    0     0     0  402   94  0  0 100  0  0
 0  0      0 117890048 293032 11844800    0    0     0     0  337  143  0  0 100  0  0
 0  0      0 117890048 293032 11844828    0    0     0     0  354  132  0  0 100  0  0
 0  0      0 117890048 293032 11844828    0    0     0     0  279   89  0  0 100  0  0
12  0      0 116359616 293040 11844832    0    0     0   284 5520 2245  3  3 94  0  0
12  0      0 113355952 293040 11845184    0    0     0     0 9488 5816 29 12 59  0  0
12  0      0 113118952 293040 11845284    0    0     0     0 18909 15722 37  3 61  0  0
 0  0      0 113118832 293040 11845320    0    0     0     0 8008 13231  8  2 90  0  0
 0  0      0 113118080 293040 11845332    0    0     0     0 1171  492  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 113117568 293048 11845336    0    0     0   440 1067  570  0  0 100  0  0
 0  0      0 113117072 293048 11845348    0    0     0   976 1220  640  0  0 100  0  0
 0  0      0 113116816 293048 11845360    0    0     0     0 1591  865  0  0 99  0  0
25  0      0 113042912 293236 11847828    0    0     0 10024 95203 153288 43  9 48  0  0
12  0      0 112808968 293236 11849092    0    0     0     0 14283 23085 41  2 58  0  0
23  0      0 112736976 293236 11849100    0    0     0     0 9292 4246 42  1 57  0  0
18  0      0 112730608 293308 11856264    0    0     0 23092 28113 17453 71  1 28  0  0
 0  0      0 117840880 293836 11871924    0    0 23812 50760 42353 61856 11  6 83  1  0
 0  0      0 117842768 293836 11872088    0    0 16044     0 8907 8010  0  1 98  0  0
 1  0      0 118340448 293836 11373624    0    0     0     0 3350 2276  0  1 99  0  0
 1  0      0 122789544 293836 6932248    0    0     0     0 1570  432  0  3 97  0  0
