procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124724576 301420 4985156    0    0    15  1063   49   55  1  0 98  0  0
 2  1      0 124208624 301420 5496212    0    0     0 85288 2744  959  0  3 96  0  0
 1  0      0 124161264 301440 5543376    0    0  2365 477944 22240 59048  0  1 91  7  0
 2  0      0 123635376 301440 6072496    0    0     0     0 1347  421  0  3 97  0  0
 1  2      0 123597568 301584 6109076    0    0  1189 483824 2217  785  0  1 94  5  0
 2  0      0 123181520 301440 6527496    0    0  1176 76828 2695 1006  0  3 96  1  0
 1  2      0 123026288 301584 6682660    0    0  1189 362676 1581  612  0  1 95  4  0
 1  0      0 122720864 301448 6989736    0    0  1176 197844 2395 1180  0  2 95  2  0
 1  2      0 122454496 301592 7256208    0    0  1189 286056 1651  711  0  2 95  3  0
 2  0      0 122255936 301460 7453476    0    0  1176 274468 2624 1002  0  2 95  3  0
 1  2      0 121880464 301604 7829280    0    0  1189 177364 1432  583  0  2 96  2  0
 2  0      0 121786968 301480 7922844    0    0  1176 383156 2637 1167  0  1 94  5  0
 0  2      0 121307664 301624 8402348    0    0  1189 74936 1218  610  0  3 96  1  0
 1  0      0 121306912 302804 8403212    0    0  1176 485536 2121  907  0  0 94  6  0
 1  0      0 120777456 301492 8934576    0    0     0   112 1433  556  0  3 97  0  0
 0  2      0 120734864 301636 8976960    0    0  1189 483824 1917  602  0  1 94  5  0
 1  0      0 120312776 301508 9397676    0    0  1176 76736 2069 1325  0  3 96  1  0
 0  2      0 120159312 301652 9550440    0    0  1189 366888 1723  610  0  1 95  4  0
 1  0      0 119856200 301520 9852516    0    0  1176 193656 2124  930  0  2 96  2  0
 0  2      0 119584608 301664 10124908    0    0  1189 294180 1601  615  0  2 95  3  0
 1  0      0 119398688 301524 10313928    0    0  1176 266364 2458 1170  0  2 95  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119012432 301668 10699880    0    0  1189 164700 1484  643  0  2 96  2  0
 1  0      0 118936848 301544 10775780    0    0  1176 395876 2505  909  0  1 94  5  0
 0  2      0 118438456 301688 11275012    0    0  1189 50532 1396  586  0  3 97  1  0
 0  2      0 118438224 301688 11274744    0    0     0 508196 1804  376  0  0 94  6  0
 2  0      0 117922440 301688 11787524    0    0  1176  1840 1981 1311  0  3 97  0  0
 0  2      0 117858944 301832 11849712    0    0  1189 448220 1840  582  0  1 94  5  0
 1  0      0 117464128 301696 12244364    0    0  1176 112348 1975  913  0  2 96  1  0
 0  2      0 117283464 301840 12424428    0    0  1189 345616 1764  636  0  1 95  4  0
 1  0      0 116997232 301968 12711172    0    0  1176 214940 2577 1228  0  2 95  3  0
 0  2      0 116708992 302312 12999360    0    0  1189 294276 1723  777  0  2 95  3  0
 0  0      0 116706368 302176 12999588    0    0  1176 266284 5280 6940  0  2 95  3  0
 0  0      0 116706384 302176 12999596    0    0     0     0  438  261  0  0 100  0  0
 0  0      0 116704832 302176 12999640    0    0     0     0  277  130  0  0 100  0  0
 0  0      0 116704832 302176 12999652    0    0     0     0  335  127  0  0 100  0  0
 0  0      0 116707696 302176 12999660    0    0     0     0  639  193  0  0 100  0  0
 0  0      0 116707456 302180 12999664    0    0     0   748  629  267  0  0 100  0  0
 0  0      0 116707456 302180 12999672    0    0     0     0  275  102  0  0 100  0  0
 0  0      0 116707456 302180 12999676    0    0     0     0  260   84  0  0 100  0  0
 0  0      0 116707456 302180 12999684    0    0     0     0  337  100  0  0 100  0  0
 0  0      0 116707456 302180 12999692    0    0     0     0  416  168  0  0 100  0  0
15  0      0 115549632 302188 12999688    0    0     0   276 4202 2291  0  3 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 111858416 302188 13000160    0    0     0     0 12082 6677 33 15 52  0  0
14  0      0 111131984 302188 13000260    0    0     0     0 22559 18261 42  4 54  0  0
 0  0      0 111130472 302188 13000284    0    0     0     0 10733 16407 15  1 84  0  0
 0  0      0 111129968 302188 13000292    0    0     0     0 1042  540  0  0 100  0  0
 0  0      0 111128704 302192 13000296    0    0     0  1732 1700  882  0  0 100  0  0
 0  0      0 111127984 302192 13000308    0    0     0     0 1146  443  0  0 100  0  0
 0  0      0 111127024 302192 13000312    0    0     0     0 2075 1080  0  0 100  0  0
45  0      0 111106992 302400 13005276    0    0     0 14176 86212 159839 39 10 51  0  0
14  0      0 110768176 302400 13006452    0    0     0     0 34321 54496 55  3 42  0  0
16  0      0 110763104 302400 13006460    0    0     0     0 9274 2340 44  1 56  0  0
29  0      0 110660016 302400 13006464    0    0     0     0 16023 3226 83  0 17  0  0
15  0      0 116669872 303884 13029736    0    0 10731 81052 72631 78894 37  7 55  1  0
 0  0      0 116673968 302924 13031968    0    0 39083  5904 11769 19248  1  4 95  0  0
 0  0      0 116671808 302924 13030772    0    0  2674     0 4638 3377  0  1 99  0  0
 1  0      0 119400168 302924 10309432    0    0     0     0 2264 1287  0  2 98  0  0
 1  0      0 123896224 302924 5816472    0    0     0     0 1400  439  0  3 97  0  0
