procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124741856 295816 4977620    0    0    14  1024   47   52  1  0 98  0  0
 2  0      0 124234592 295816 5488172    0    0     0     0 2161  456  0  3 97  0  0
 1  2      0 124192256 296232 5535796    0    0  7749 461136 2125  968  0  1 94  5  0
 2  0      0 123795648 295824 5931052    0    0   904 100108 2689 1296  0  3 96  1  0
 1  2      0 123621536 295968 6105536    0    0  1189 348264 1753  663  0  1 95  4  0
 1  0      0 123329216 295844 6399592    0    0  1176 212388 2384 1735  0  2 95  3  0
 1  2      0 123049504 295988 6678560    0    0  1189 261564 1401  596  0  2 95  3  0
 2  0      0 122868576 295860 6863016    0    0  1176 298968 2195  901  0  1 95  4  0
 1  2      0 122479240 296004 7251620    0    0  1189 162612 1481  579  0  2 96  2  0
 2  0      0 122400112 295872 7330548    0    0  1176 397936 2092 1858  0  1 94  5  0
 0  2      0 121905688 296016 7825748    0    0  1189 50532 1531  662  0  3 96  0  0
 0  2      0 121905688 296016 7825752    0    0     0 508196 1629  344  0  1 94  6  0
 1  0      0 121394632 295888 8338084    0    0  1176  1816 1635 1030  0  3 97  0  0
 0  2      0 121332640 296052 8399848    0    0  1189 448220 1529  597  0  1 94  5  0
 1  0      0 120923152 296240 8808188    0    0  1176 112344 2249 1748  0  2 96  1  0
 1  1      0 120757840 296384 8973360    0    0  1189 356260 1323  573  0  1 95  4  0
 1  0      0 120470568 296484 9261172    0    0  1176 204296 2244 1584  0  2 96  2  0
 0  2      0 120183576 296796 9546648    0    0  1189 290696 1211  583  0  2 95  3  0
 1  0      0 120004944 296664 9728664    0    0  1176 269844 2766 1945  0  2 95  4  0
 0  2      0 119610616 296808 10122180    0    0  1189 164700 1421  637  0  3 96  2  0
 1  0      0 119546112 296664 10187236    0    0  1176 395884 2109 1870  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119036880 296808 10696664    0    0  1189 33272 1170  610  0  3 97  0  0
 0  2      0 119036632 296808 10697380    0    0     0 507952 1728  341  0  1 94  6  0
 1  0      0 118548304 296676 11187356    0    0  1176 19328 1962  955  0  3 97  0  0
 0  2      0 118463912 296820 11272008    0    0  1189 431456 1992  629  0  1 94  5  0
 1  0      0 118092008 296680 11642112    0    0  1176 129096 1911  992  0  2 96  2  0
 0  2      0 117887912 296824 11846936    0    0  1189 336668 1677  681  0  1 95  4  0
 1  0      0 117628416 296696 12108160    0    0  1176 223888 2208  922  0  2 95  3  0
 0  2      0 117314712 296840 12421864    0    0  1189 215188 1356  597  0  2 95  2  0
 0  0      0 117306160 296704 12421816    0    0  1176 345376 5491 7055  1  2 94  4  0
 0  0      0 117306160 296704 12421832    0    0     0     0  729  357  0  0 100  0  0
 0  0      0 117306160 296704 12421836    0    0     0     0  264  128  0  0 100  0  0
 0  0      0 117306160 296704 12421836    0    0     0     0  371  113  0  0 100  0  0
 0  0      0 117306160 296704 12421848    0    0     0     0  363  162  0  0 100  0  0
 0  0      0 117306160 296708 12421856    0    0     0   852  580  356  0  0 100  0  0
 0  0      0 117306160 296708 12421864    0    0     0     0  256  126  0  0 100  0  0
 0  0      0 117306160 296708 12421864    0    0     0     0  282   75  0  0 100  0  0
 0  0      0 117306160 296708 12421880    0    0     0     0  345  101  0  0 100  0  0
 0  0      0 117306160 296708 12421884    0    0     0     0  447  139  0  0 100  0  0
13  0      0 116067696 296716 12421932    0    0     0   276 5301 2248  0  2 97  0  0
13  0      0 112776944 296716 12422212    0    0     0     0 10338 6006 32 13 55  0  0
13  0      0 112093888 296716 12422320    0    0     0     0 21163 17166 39  4 56  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 112091624 296716 12422328    0    0     0     0 11106 15529 15  1 84  0  0
 0  0      0 112092736 296716 12422340    0    0     0     0  980  480  0  0 100  0  0
 0  0      0 112091216 296720 12422348    0    0     0   476 1314  522  0  0 100  0  0
 0  0      0 112090464 296720 12422360    0    0     0  1080 1449  712  0  0 100  0  0
 0  0      0 112089960 296720 12422364    0    0     0     0 1921 1052  0  0 99  0  0
27  0      0 112065472 296884 12428120    0    0     0 14692 83279 152818 37  9 54  0  0
13  0      0 111779712 296884 12429664    0    0     0     0 27876 45125 50  3 48  0  0
15  0      0 111770272 296884 12429672    0    0     0     0 8966 2805 41  0 59  0  0
25  0      0 111692368 296884 12429672    0    0     0     0 14933 2350 77  0 22  0  0
17  0      0 117258416 301396 12448572    0    0 11479 75168 70496 73897 30  6 63  1  0
 5  0      0 117258256 297908 12451544    0    0 39119  5112 11863 19015  1  4 95  0  0
 0  0      0 117258448 297624 12450824    0    0     0     0 3959 2713  0  1 99  0  0
 1  0      0 120832832 297624 8880592    0    0     0     0 1807  815  0  3 97  0  0
