procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124732144 297628 4980848    0    0    14  1034   48   53  1  0 98  0  0
 2  0      0 124216440 297628 5496492    0    0     0     0 2448  471  0  4 96  0  0
 1  3      0 124175776 297772 5538720    0    0  1189 463996 21267 53804  0  2 91  8  0
 2  0      0 123781456 297640 5934640    0    0  1176 99244 5777 11162  0  3 96  2  0
 1  2      0 123609344 297784 6106112    0    0  1189 348264 1569  611  0  1 95  4  0
 2  0      0 123323600 297660 6395768    0    0  1176 212276 2156  978  0  2 96  2  0
 1  2      0 123041528 297804 6679692    0    0  1189 253316 1481  640  0  2 95  3  0
 2  0      0 122868704 297672 6851944    0    0  1176 307292 2629 1048  0  1 95  4  0
 1  2      0 122467040 297816 7252520    0    0  1189 137816 1263  652  0  3 96  1  0
 2  0      0 122412608 297684 7307084    0    0  1176 422752 2257  932  0  1 94  5  0
 1  2      0 121894240 297828 7825068    0    0  1189 33020 1240  686  0  3 97  0  0
 0  2      0 121894496 297828 7826720    0    0     0 502408 1811  371  0  0 94  6  0
 1  0      0 121420736 297800 8300376    0    0  1176 25144 2037  896  0  3 97  0  0
 0  2      0 121319472 298052 8400280    0    0  1189 421028 2077  629  0  1 94  5  0
 1  0      0 120959616 297920 8760308    0    0  1176 139656 2408 1059  0  2 96  2  0
 0  2      0 120745168 298064 8973804    0    0  1189 312332 1693  686  0  2 95  3  0
 1  0      0 120493680 297928 9223836    0    0  1176 248196 2450  938  0  2 95  3  0
 0  2      0 120170368 298072 9547268    0    0  1189 216756 1608  647  0  2 96  2  0
 1  0      0 120034816 297940 9681936    0    0  1176 343764 2293  940  0  1 95  4  0
 0  2      0 119594624 298084 10122436    0    0  1189 108480 1256  749  0  3 96  1  0
 1  0      0 119585552 297948 10133156    0    0  1220 452096 2085  956  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 119037744 297948 10681920    0    0     0     0 1340  343  0  3 97  0  0
 0  2      0 119022120 298092 10697408    0    0  1189 502260 1730  611  0  1 94  6  0
 1  0      0 118573608 297964 11145380    0    0  1176 58268 2011 1296  0  3 96  1  0
 0  2      0 118446400 298108 11272064    0    0  1189 390744 1724  640  0  1 94  4  0
 1  0      0 118112048 297980 11605916    0    0  1176 169788 2108  981  0  2 96  2  0
 0  2      0 117871152 298124 11846860    0    0  1189 296264 1657  594  0  2 95  3  0
 1  0      0 117656736 298248 12059640    0    0  1176 264272 2452  960  0  2 95  3  0
 0  2      0 117293664 298792 12422016    0    0  1189 178280 1522  753  0  2 96  2  0
 2  0      0 117293536 298652 12422224    0    0  1176 382248 4169 5525  0  2 94  4  0
 0  0      0 117289160 298652 12422164    0    0     0     0 1794 1515  0  0 100  0  0
 0  0      0 117289160 298652 12422172    0    0     0     0  344  179  0  0 100  0  0
 0  0      0 117289160 298652 12422180    0    0     0     0  244  102  0  0 100  0  0
 0  0      0 117294744 298652 12422184    0    0     0     0  482  169  0  0 100  0  0
 0  0      0 117296080 298656 12422192    0    0     0   820  736  342  0  0 100  0  0
 0  0      0 117296080 298656 12422192    0    0     0     0  352  167  0  0 100  0  0
 0  0      0 117296080 298656 12422192    0    0     0     0  172   98  0  0 100  0  0
 0  0      0 117295840 298656 12422220    0    0     0     0  382  163  0  0 100  0  0
 0  0      0 117295840 298656 12422224    0    0     0     0  294  119  0  0 100  0  0
 0  0      0 117295840 298656 12422224    0    0     0    64  344  165  0  0 100  0  0
13  0      0 113238864 298660 12422692    0    0     0     0 13585 7433 27 15 58  0  0
13  0      0 112102264 298660 12422788    0    0     0     0 20937 16987 38  4 58  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 112104928 298660 12422824    0    0     0     0 11886 15195 19  1 80  0  0
 0  0      0 112106032 298660 12422852    0    0     0     0 1139  563  0  0 100  0  0
 0  0      0 112106984 298660 12422860    0    0     0   628 1249  497  0  0 100  0  0
 0  0      0 112106480 298660 12422860    0    0     0  1044 1380  697  0  0 100  0  0
 0  0      0 112105728 298660 12422868    0    0     0     0 1574  901  0  0 100  0  0
25  0      0 112087952 298816 12425544    0    0     0 12376 72445 122182 27  8 65  0  0
13  0      0 111775856 298816 12427796    0    0     0     0 42317 70308 54  4 42  0  0
13  0      0 111777216 298816 12427808    0    0     0     0 8595 2151 41  0 59  0  0
26  0      0 111690752 298816 12427812    0    0     0     0 14535 3324 74  0 26  0  0
 0  0      0 117258592 299360 12449448    0    0     0 75076 57234 72333 38  6 56  1  0
 1  0      0 117254144 299740 12450224    0    0 50629  5648 12291 20133  1  4 95  0  0
 0  0      0 117257624 299456 12450088    0    0  1337     0 4478 3203  0  1 99  0  0
 1  0      0 120887392 299456 8823632    0    0     0     0 1811  727  0  3 97  0  0
