procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 118872104 309324 10830348    0    0  1176 371824 2293  947  0  1 95  4  0
 0  2      0 118415792 309468 11286840    0    0  1189 88760 1228  717  0  3 96  1  0
 1  0      0 118417056 309328 11287128    0    0  1176 471780 2352 1323  0  1 94  5  0
 1  0      0 117865504 309328 11838196    0    0     0     0 1349  378  0  3 97  0  0
 0  2      0 117839096 309472 11862244    0    0  1189 498020 2316  642  0  1 94  5  0
 1  0      0 117404704 309456 12295744    0    0  1176 62536 2714 1473  0  3 96  1  0
 0  2      0 117263616 309600 12437200    0    0  1189 375516 1954  618  0  1 95  4  0
 1  0      0 116945376 309460 12754112    0    0  1176 185116 2183  953  0  2 96  2  0
 0  2      0 116687856 309604 13012140    0    0  1189 296144 1668  541  0  2 95  3  0
 1  0      0 116489808 309536 13209432    0    0  1176 264392 2713 1270  0  2 95  3  0
 0  2      0 116110400 309936 13586768    0    0  1189 177104 1697  633  0  2 96  2  0
 1  0      0 116030544 309816 13667320    0    0  1176 383544 2651  994  0  1 94  5  0
 0  2      0 115534256 309960 14161720    0    0  1189 50532 2053  700  0  3 97  1  0
 0  2      0 115534256 309960 14161720    0    0     0 508196 1963  424  0  1 94  6  0
 0  0      0 115528664 309824 14162072    0    0  1176  1880 4989 7640  1  2 98  0  0
 0  0      0 115528816 309824 14162120    0    0     0     0  404  260  0  0 100  0  0
 0  0      0 115528816 309824 14162128    0    0     0     0  332  105  0  0 100  0  0
 0  0      0 115530320 309824 14162128    0    0     0     0  516  212  0  0 100  0  0
 0  0      0 115531088 309824 14162140    0    0     0     0  455   99  0  0 100  0  0
 0  0      0 115531088 309828 14162140    0    0     0   792 1050  310  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 115531088 309828 14162148    0    0     0     0 1154  127  0  0 100  0  0
 0  0      0 115531088 309828 14162160    0    0     0     0 1204  240  0  0 100  0  0
 0  0      0 115531088 309828 14162168    0    0     0     0 1242  137  0  0 100  0  0
 0  0      0 115531088 309828 14162180    0    0     0     0 2000  220  0  0 100  0  0
28  0      0 111932448 309832 14162268    0    0     0   584 13002 7449 20 15 65  0  0
16  0      0 109191184 309832 14162812    0    0     0     0 24329 19715 47  9 44  0  0
 0  0      0 109188408 309832 14162880    0    0     0     0 19325 21781 40  1 59  0  0
 0  0      0 109185632 309832 14162892    0    0     0     0 1207  440  0  0 100  0  0
 0  0      0 109187640 309832 14162904    0    0     0     0 1174  690  0  0 100  0  0
 0  0      0 109187136 309836 14162912    0    0     0  1516 1621  859  0  0 100  0  0
 0  0      0 109186632 309836 14162916    0    0     0     0 1864 1199  0  0 100  0  0
17  0      0 109176960 309924 14162840    0    0     0   420 23254 95160  8  4 88  0  0
17  0      0 108825928 310168 14171584    0    0     0 18948 127595 145482 75 13 12  0  0
16  0      0 108793392 310168 14172632    0    0     0     0 11186 4888 50  0 49  0  0
32  0      0 108678408 310168 14172632    0    0     0     0 14217 4791 67  1 32  0  0
20  0      0 108676752 310232 14175688    0    0     0 16928 27816 11792 95  1  3  0  0
 0  0      0 115480536 310700 14199312    0    0  8624 77576 68266 80727 13  8 79  1  0
 0  0      0 115492456 310732 14200508    0    0 30030  5368 8466 15846  1  3 96  0  0
 0  0      0 115498432 310732 14199580    0    0 13370     0 7487 6574  0  1 98  0  0
 0  0      0 115497328 310732 14198896    0    0     0     0 3465 2444  0  0 99  0  0
 1  0      0 119412736 310732 10289660    0    0     0     0 1788  725  0  3 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 123968592 310732 5740500    0    0     0     0 1501  519  0  3 97  0  0
