Linux 5.15.0-160-generic (node0.bottleneck2.davissystems-pg0.utah.cloudlab.us) 	02/17/2026 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.86    0.00    0.43    0.36    0.00   98.35

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0           18.41    267.44     0.00   0.00    0.15    14.53   13.65    100.37     0.00   0.00    4.51     7.35    0.00      0.00     0.00   0.00    0.00     0.00    3.48   17.23    0.12   6.32
loop1            2.10     26.54     0.00   0.00    0.06    12.62    1.02      3.70     0.00   0.00    0.28     3.63    0.00      0.00     0.00   0.00    0.00     0.00    0.16    1.35    0.00   0.05
loop10           0.54      5.13     0.00   0.00    0.12     9.48    0.29      1.06     0.00   0.00    0.44     3.59    0.00      0.00     0.00   0.00    0.00     0.00    0.04    2.41    0.00   0.02
loop11           0.46      4.11     0.00   0.00    0.21     9.00    0.26      0.96     0.00   0.00    0.45     3.63    0.00      0.00     0.00   0.00    0.00     0.00    0.04    2.77    0.00   0.01
loop12           0.35      3.30     0.00   0.00    0.13     9.44    0.21      0.75     0.00   0.00    0.48     3.64    0.00      0.00     0.00   0.00    0.00     0.00    0.03    3.20    0.00   0.01
loop13           0.21      1.78     0.00   0.00    0.03     8.35    0.13      0.49     0.00   0.00    0.47     3.66    0.00      0.00     0.00   0.00    0.00     0.00    0.01    3.64    0.00   0.01
loop14           0.15      1.21     0.00   0.00    0.06     8.33    0.09      0.35     0.00   0.00    0.46     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.51    0.00   0.01
loop15           0.07      0.51     0.00   0.00    0.12     7.30    0.05      0.18     0.00   0.00    0.43     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00    3.70    0.00   0.00
loop2            1.84     24.77     0.00   0.00    0.07    13.44    0.90      3.27     0.00   0.00    0.29     3.63    0.00      0.00     0.00   0.00    0.00     0.00    0.13    1.50    0.00   0.04
loop3            1.64     18.20     0.00   0.00    0.09    11.13    0.81      2.93     0.00   0.00    0.31     3.62    0.00      0.00     0.00   0.00    0.00     0.00    0.12    1.55    0.00   0.04
