procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124801464 268936 4954000    0    0    13   890   41   45  1  0 99  0  0
 2  0      0 124284360 268936 5471608    0    0     0     0 2022  363  0  3 97  0  0
 1  3      0 124240512 269728 5515168    0    0 17217 461136 1898 1125  0  1 91  8  0
 2  0      0 123836704 268952 5920296    0    0   144 99544 2351 1130  0  3 96  2  0
 0  2      0 123668328 269096 6090512    0    0  1189 349352 1683  610  0  1 95  4  0
 2  0      0 123393288 268964 6370780    0    0  1176 211164 2231 1125  0  2 96  2  0
 0  2      0 123100464 269108 6663196    0    0  1189 261512 1310  623  0  2 95  3  0
 2  0      0 122937672 268988 6827140    0    0  1176 299000 2566 1704  0  1 95  4  0
 1  2      0 122528176 269132 7237368    0    0  1189 137228 1370  582  0  3 96  1  0
 2  0      0 122473488 269012 7292348    0    0  1176 423280 2119  892  0  1 94  5  0
 1  2      0 121955120 269156 7809848    0    0  1189 33272 1599  726  0  3 97  0  0
 1  2      0 121955120 269156 7810896    0    0     0 507872 1313  265  0  1 94  6  0
 1  0      0 121952968 269036 7811048    0    0  1176 19364 2427 2691  0  1 99  0  0
 0  0      0 121952224 269036 7810940    0    0     0     0  317  162  0  0 100  0  0
 0  0      0 121952224 269036 7810948    0    0     0     0  411  176  0  0 100  0  0
 0  0      0 121952224 269036 7810960    0    0     0     0  323  125  0  0 100  0  0
 0  0      0 121952224 269036 7810964    0    0     0     0  366  108  0  0 100  0  0
 0  0      0 121952224 269044 7810960    0    0     0   524  417  182  0  0 100  0  0
 0  0      0 121952224 269044 7810964    0    0     0     0  260  146  0  0 100  0  0
 0  0      0 121952224 269044 7810984    0    0     0     0  150   84  0  0 100  0  0
 0  0      0 121952224 269044 7810992    0    0     0     0  240  109  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 121952224 269044 7810996    0    0     0     0  261  100  0  0 100  0  0
 5  0      0 120534592 269056 7811056    0    0     0   296 5618 2975  9  5 86  0  0
 5  0      0 119975752 269056 7811168    0    0     0     0 8316 6759 15  2 84  0  0
 0  0      0 119976576 269056 7811184    0    0     0     0 4814 5894  8  1 92  0  0
 0  0      0 119978424 269056 7811196    0    0     0     0  600  247  0  0 100  0  0
 0  0      0 119978424 269056 7811200    0    0     0     0  623  306  0  0 100  0  0
 0  0      0 119978176 269064 7811204    0    0     0   848  812  374  0  0 100  0  0
 0  0      0 119977416 269064 7811212    0    0     0     0  802  406  0  0 100  0  0
10  0      0 119970072 269228 7813152    0    0     0  5336 30171 56801 11  3 87  0  0
 5  0      0 119868424 269228 7813648    0    0     0     0 12410 20559 18  1 81  0  0
 7  0      0 119852040 269228 7813648    0    0     0     0 3731 1747 16  0 84  0  0
 5  0      0 119829760 269376 7820276    0    0     0 21560 15694 17196 28  1 70  0  0
 0  0      0 121934336 269588 7822424    0    0 10223  8516 13550 17387  1  2 97  0  0
 0  0      0 121932896 269608 7822992    0    0 11519  1428 6683 6079  0  1 98  0  0
