procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124830224 268252 4953580    0    0    13   888   41   45  1  0 99  0  0
 2  0      0 124320336 268252 5468844    0    0     0     0 2163  451  0  3 97  0  0
 1  2      0 124271200 268416 5516556    0    0  6705 461136 2008 1069  0  1 94  5  0
 2  0      0 123869008 268264 5917412    0    0  1156 99660 2045  927  0  3 96  1  0
 1  2      0 123696384 268408 6089616    0    0  1189 349228 1568  603  0  1 95  4  0
 1  0      0 123401296 268284 6384324    0    0  1176 211292 2298  986  0  2 95  2  0
 1  2      0 123123600 268428 6663432    0    0  1189 294200 1483  598  0  2 95  3  0
 2  0      0 122935856 268308 6850416    0    0  1176 266320 2577  945  0  1 95  4  0
 1  2      0 122549288 268452 7237000    0    0  1189 177104 1669  595  0  2 96  2  0
 2  0      0 122475464 268332 7310908    0    0  1176 383408 2421 1226  0  1 94  5  0
 0  2      0 121974240 268476 7810240    0    0  1189 50532 2034  671  0  3 97  0  0
 0  3      0 121973480 268476 7810604    0    0     0 497044 6646 14210  0  1 93  6  0
 0  0      0 121966880 268372 7810756    0    0  1176 13144 3127 4859  0  1 99  0  0
 0  0      0 121965576 268372 7810656    0    0     0     0  355  224  0  0 100  0  0
 0  0      0 121965576 268372 7810664    0    0     0     0  316   88  0  0 100  0  0
 0  0      0 121965328 268372 7810668    0    0     0     0  490  138  0  0 100  0  0
 0  0      0 121965328 268372 7810668    0    0     0     0  268   80  0  0 100  0  0
 0  0      0 121965328 268376 7810676    0    0     0   556  550  290  0  0 100  0  0
 0  0      0 121965328 268376 7810684    0    0     0     0  334   98  0  0 100  0  0
 0  0      0 121965328 268376 7810684    0    0     0     0  291   74  0  0 100  0  0
 0  0      0 121965328 268376 7810700    0    0     0     0  289   74  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 121965328 268376 7810712    0    0     0     0  311  122  0  0 100  0  0
 5  0      0 120529048 268384 7810724    0    0     0   276 6026 3079  9  6 86  0  0
 5  0      0 120009072 268384 7810884    0    0     0     0 8449 6923 14  2 84  0  0
 0  0      0 120009072 268384 7810888    0    0     0     0 5239 5628  7  1 92  0  0
 0  0      0 120010896 268384 7810900    0    0     0     0  620  297  0  0 100  0  0
 0  0      0 120010384 268384 7810904    0    0     0     0  684  295  0  0 100  0  0
 0  0      0 120009888 268392 7810908    0    0     0   660  899  345  0  0 100  0  0
 0  0      0 120009632 268392 7810908    0    0     0     0  898  428  0  0 100  0  0
10  0      0 120000264 268564 7812836    0    0     0  5284 38021 60711 12  3 85  0  0
 5  0      0 119886592 268564 7813332    0    0     0     0 9743 17554 18  1 81  0  0
 8  0      0 119862296 268564 7813340    0    0     0     0 3949 1713 16  0 83  0  0
 6  0      0 119833104 268696 7819916    0    0     0 21456 12661 15370 27  1 71  0  0
 0  0      0 121935792 268884 7821088    0    0  5552  8984 12736 17113  1  2 97  0  0
 0  0      0 121934800 268916 7821152    0    0  8066   968 5995 4897  0  1 99  0  0
