procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124794128 277804 4961728    0    0    13   938   43   48  1  0 98  0  0
 2  1      0 124274592 277804 5477948    0    0     0 53252 2286  445  0  3 97  0  0
 2  2      0 124240048 278404 5522648    0    0  6077 506188 21875 58850  0  1 91  8  0
 2  0      0 123726672 277840 6035636    0    0   724  1548 2314 1758  0  3 97  0  0
 1  1      0 123665432 277984 6096504    0    0  1189 450748 1994  612  0  1 94  5  0
 2  0      0 123272064 277860 6491652    0    0  1176 109808 2097  956  0  2 96  1  0
 2  1      0 123093648 278004 6670100    0    0  1189 342872 1743  575  0  1 95  4  0
 2  0      0 122809408 278048 6954708    0    0  1176 217688 2204 1365  0  2 96  3  0
 1  2      0 122521560 278272 7243700    0    0  1189 277028 1631  605  0  2 95  3  0
 2  0      0 122355760 278152 7408832    0    0  1176 283544 2157 1070  0  1 95  4  0
 1  2      0 121946512 278296 7816964    0    0  1189 137228 1296  613  0  3 96  1  0
 1  0      0 121901904 278176 7862772    0    0  1176 423332 2319  953  0  1 94  5  0
 0  2      0 121372200 278784 8390360    0    0  1189 29464 1316  799  0  3 97  0  0
 0  2      0 121372224 278784 8390876    0    0     0 505964 1822  506  0  0 93  6  0
 1  0      0 120900496 278884 8865116    0    0  1176 25176 2065 1266  0  3 97  1  0
 0  2      0 120802304 279136 8964824    0    0  1189 421028 2244  732  0  1 94  5  0
 1  0      0 120447784 279016 9325540    0    0  1176 139532 2866 1295  0  2 96  2  0
 0  2      0 120234112 279160 9539708    0    0  1189 312332 1908  600  0  2 95  3  0
 1  0      0 119993232 279164 9780488    0    0  1176 248360 2402  947  0  2 95  3  0
 0  2      0 119658864 279676 10114320    0    0  1189 207584 1602  641  0  2 96  2  0
 1  0      0 119648800 279556 10114800    0    0  1176 352992 4493 4655  0  2 94  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 119647264 279556 10114768    0    0     0     0  451  215  0  0 100  0  0
 0  0      0 119647264 279556 10114768    0    0     0     0  217  101  0  0 100  0  0
 0  0      0 119647264 279556 10114776    0    0     0     0  375  169  0  0 100  0  0
 0  0      0 119647264 279556 10114784    0    0     0     0  320   97  0  0 100  0  0
 0  0      0 119647008 279564 10114796    0    0     0   612  506  211  0  0 100  0  0
 0  0      0 119647008 279564 10114804    0    0     0     0  360  125  0  0 100  0  0
 0  0      0 119647008 279564 10114808    0    0     0     0  385  163  0  0 100  0  0
 0  0      0 119647008 279564 10114812    0    0     0     0  199   86  0  0 100  0  0
 0  0      0 119647008 279564 10114828    0    0     0     0  291  101  0  0 100  0  0
 9  0      0 118702464 279572 10114828    0    0     0   244 3930 1736  0  2 98  0  0
 9  0      0 116421768 279572 10115188    0    0     0     0 7710 4415 22  9 69  0  0
 9  0      0 116067120 279572 10115236    0    0     0     0 16056 12639 27  2 71  0  0
 0  0      0 116065616 279572 10115260    0    0     0     0 6626 10403  8  1 91  0  0
 0  0      0 116064856 279572 10115260    0    0     0     0  691  386  0  0 100  0  0
 0  0      0 116067376 279580 10115264    0    0     0   364  983  467  0  0 100  0  0
 0  0      0 116066896 279596 10115280    0    0     0  1140 1473  812  0  0 100  0  0
 0  0      0 116065136 279596 10115284    0    0     0     0 1329  705  0  0 100  0  0
18  0      0 116026672 279880 10122664    0    0     0 13864 70611 122718 30  6 64  0  0
 9  0      0 115834040 279880 10123548    0    0     0     0 12253 22257 30  1 69  0  0
18  0      0 115771704 279880 10123564    0    0     0     0 7418 3368 31  0 69  0  0
14  0      0 115769568 280016 10129680    0    0     0 24740 29861 22256 49  2 49  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 119606352 283260 10133200    0    0 14989 25652 16542 32958  2  2 95  0  0
 0  0      0 119600128 280328 10134960    0    0 22669  3412 9835 13072  1  2 97  0  0
 1  0      0 121813632 280328 7931188    0    0     0     0 2552 1490  0  2 98  0  0
