procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124724088 302928 4986256    0    0    15  1073   50   55  1  0 98  0  0
 2  1      0 124212288 302928 5491080    0    0     0 136064 3559  871  0  4 96  1  0
 2  0      0 124128984 302956 5585468    0    0  2365 427260 12204 35008  0  2 92  6  0
 2  1      0 123604608 303100 6109736    0    0  1189 22428 1577  642  0  3 97  0  0
 2  1      0 123604360 303100 6110200    0    0     0 507348 2005  349  0  1 94  6  0
 1  0      0 123140176 302960 6578400    0    0  1176 30780 1601  911  0  3 97  0  0
 1  2      0 123034840 303104 6684032    0    0  1189 421104 1932  612  0  1 94  5  0
 2  0      0 122677008 302964 7042896    0    0  1176 139428 1988 1008  0  2 96  2  0
 1  2      0 122462816 303108 7257580    0    0  1189 312332 1598  546  0  2 95  3  0
 2  0      0 122225440 302976 7495980    0    0  1176 248216 2360 1256  0  2 95  3  0
 0  2      0 121890784 303120 7831024    0    0  1189 195904 1581  603  0  2 96  2  0
 1  0      0 121770320 302992 7952564    0    0  1176 364644 2284  971  0  1 95  4  0
 0  2      0 121318240 303136 8403504    0    0  1189 80704 1408  658  0  3 96  1  0
 1  0      0 121317480 302996 8404580    0    0  1176 479844 2259 1177  0  1 94  5  0
 1  0      0 120770896 302996 8951928    0    0     0     0 1274  357  0  3 97  0  0
 0  2      0 120742928 303140 8978016    0    0  1189 502260 2125  745  0  1 94  5  0
 1  0      0 120313024 303000 9410092    0    0  1176 58288 2032  923  0  3 96  1  0
 0  2      0 120170640 303144 9551572    0    0  1189 375516 1790  617  0  1 95  4  0
 1  0      0 119856656 303012 9864564    0    0  1176 185072 2323  956  0  2 96  2  0
 0  2      0 119596112 303156 10125704    0    0  1189 296144 1494  625  0  2 95  3  0
 1  0      0 119391520 303012 10329500    0    0  1176 264436 2380 1163  0  2 95  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119020120 303156 10700472    0    0  1189 178360 1373  565  0  2 96  2  0
 1  0      0 118939488 303020 10783128    0    0  1176 382196 2668 1344  0  1 94  5  0
 0  2      0 118446376 303164 11274824    0    0  1189 62060 1525  712  0  3 97  1  0
 0  2      0 118445368 303164 11275624    0    0     0 496668 2027  403  0  1 94  6  0
 1  0      0 117926248 303024 11796056    0    0  1176  1860 2545  900  0  3 97  0  0
 0  2      0 117871088 303168 11850452    0    0  1189 461136 1789  631  0  1 94  5  0
 1  0      0 117468672 303028 12251944    0    0  1176 99512 2024 1257  0  2 96  1  0
 0  2      0 117295824 303172 12425164    0    0  1189 348264 1541  623  0  1 95  4  0
 1  0      0 117021440 303044 12699116    0    0  1176 212280 2323  975  0  2 96  2  0
 1  1      0 116720080 303188 13000192    0    0  1189 224268 1594  659  0  2 95  3  0
 1  0      0 116552792 303052 13164348    0    0  1176 336308 2442 1233  0  1 95  4  0
 0  2      0 116143120 303196 13575204    0    0  1189 137536 1485  581  0  3 96  1  0
 1  0      0 116140864 303052 13575220    0    0  1176 423012 2648 1883  0  1 94  5  0
 0  0      0 116132784 303052 13575184    0    0     0     0 3753 5754  0  1 98  0  0
 0  0      0 116132784 303052 13575192    0    0     0     0  525  173  0  0 100  0  0
 0  0      0 116134128 303052 13575208    0    0     0     0  367  148  0  0 100  0  0
 0  0      0 116136704 303052 13575216    0    0     0     0  572  195  0  0 100  0  0
 0  0      0 116136704 303052 13575216    0    0     0   768  480  264  0  0 100  0  0
 0  0      0 116136704 303052 13575216    0    0     0     0  562  180  0  0 100  0  0
 0  0      0 116136704 303052 13575232    0    0     0     0  254   91  0  0 100  0  0
 0  0      0 116136704 303052 13575244    0    0     0     0  477  103  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 116136464 303052 13575248    0    0     0     0  262   96  0  0 100  0  0
 0  0      0 116136464 303052 13575256    0    0     0    80  485  172  0  0 100  0  0
15  0      0 112193120 303056 13575348    0    0     0     0 13350 7899 26 16 58  0  0
15  0      0 110150144 303056 13575844    0    0     0     0 23092 18681 43  6 51  0  0
 0  0      0 110145632 303056 13575896    0    0     0     0 14633 18018 29  1 69  0  0
 0  0      0 110144128 303056 13575912    0    0     0     0 1233  610  0  0 100  0  0
 0  0      0 110143872 303056 13575916    0    0     0   660 1125  541  0  0 100  0  0
 2  0      0 110141608 303056 13575928    0    0     0  1204 1446  618  0  0 100  0  0
 0  0      0 110140848 303056 13575936    0    0     0     0 1844 1054  0  0 100  0  0
29  0      0 110127488 303184 13577828    0    0     0  8656 55429 120684 18  7 74  0  0
15  0      0 109768736 303268 13582140    0    0     0  6228 87692 103565 68  7 25  0  0
15  0      0 109767472 303268 13582148    0    0     0     0 9932 2467 47  0 53  0  0
30  0      0 109668128 303268 13582156    0    0     0     0 15007 4137 73  0 26  0  0
10  0      0 110511104 303460 13601656    0    0     0 62204 43606 52279 75  4 20  1  0
 0  0      0 116092800 303700 13608532    0    0 13811 28084 32721 43049  4  4 91  0  0
 0  0      0 116091096 303780 13608616    0    0 25129  3940 8595 12915  1  2 97  0  0
 0  0      0 116093872 303780 13608728    0    0  8022     0 6342 5056  0  1 98  0  0
 1  0      0 117712304 303780 11999936    0    0     0     0 2923 1961  0  2 98  0  0
 1  0      0 122202416 303780 7513024    0    0     0     0 2030  448  0  3 97  0  0
