procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124848840 242556 4938156    0    0    13   886   39   44  1  0 99  0  0
 2  0      0 124326456 242556 5459292    0    0     0     0 2056  381  0  3 97  0  0
 1  2      0 124284400 242776 5499428    0    0  4685 481776 1817  913  0  1 94  5  0
 2  0      0 123877936 242576 5906732    0    0  1100 77336 2287 1858  0  3 96  1  0
 0  2      0 123715440 242720 6070792    0    0  1189 356788 1850  629  0  1 95  4  0
 1  0      0 123425184 242596 6362596    0    0  1176 201896 2647 1892  0  2 96  2  0
 2  1      0 123146496 242740 6641908    0    0  1189 251384 1591  699  0  2 95  3  0
 2  0      0 122978672 242600 6813600    0    0  1176 307220 2321  972  0  1 95  4  0
 1  2      0 122583808 242744 7213980    0    0  1189 136620 1975  727  0  2 96  1  0
 2  0      0 122524848 242604 7274972    0    0  1176 422084 2329 1036  0  1 94  5  0
 0  2      0 122014560 242748 7785364    0    0  1189 33272 1552  708  0  3 97  0  0
 0  2      0 122014560 242748 7785560    0    0     0 505940 1722  312  0  1 94  6  0
 1  0      0 121529256 242612 8271432    0    0  1176 19416 1892 1195  0  3 97  0  0
 0  2      0 121442328 242756 8357704    0    0  1189 430856 1867  644  0  1 94  5  0
 1  0      0 121061352 242620 8740904    0    0  1176 127752 2025  989  0  2 96  2  0
 0  2      0 120872624 242764 8930724    0    0  1189 337304 1401  593  0  1 95  4  0
 1  0      0 120592688 242628 9210704    0    0  1176 221320 2258  923  0  2 95  3  0
 0  2      0 120298128 242772 9504096    0    0  1189 267768 1302  563  0  2 96  3  0
 1  0      0 120128056 242648 9675392    0    0  1176 290956 3854 4937  0  1 95  4  0
 0  2      0 119725968 242964 10076760    0    0  1189 139876 1514  593  0  2 96  2  0
 1  0      0 119657424 242832 10145848    0    0  1176 418736 2193  924  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 119153736 242976 10649768    0    0  1189 34568 1307  628  0  3 97  0  0
 0  2      0 119153736 242976 10649768    0    0     0 510916 1332  318  0  1 94  6  0
 1  0      0 118651304 242840 11151976    0    0  1176 13144 2105 1960  0  3 97  0  0
 0  2      0 118580280 242984 11222972    0    0  1189 441532 1871  649  0  1 94  5  0
 1  0      0 118188216 242840 11614872    0    0  1176 117092 2120  946  0  2 96  1  0
 0  2      0 118007336 242984 11795952    0    0  1189 337968 1642  691  0  1 95  4  0
 1  0      0 117727640 242856 12076500    0    0  1176 220668 2397  973  0  2 96  3  0
 0  2      0 117434608 243000 12368932    0    0  1189 259576 1264  706  0  2 95  3  0
 1  0      0 117258992 242868 12543000    0    0  1176 299060 2218  981  0  1 95  4  0
 0  2      0 116859408 243012 12941652    0    0  1189 140036 1444  740  0  3 96  2  0
 8  0      0 116863248 242880 12942116    0    0  1176 418584 3826 4560  0  2 93  5  0
 1  0      0 116856944 242880 12942056    0    0     0     0 2464 2632  0  1 99  0  0
 0  0      0 116856944 242880 12942068    0    0     0     0  322  111  0  0 100  0  0
 0  0      0 116856944 242880 12942076    0    0     0     0  392  195  0  0 100  0  0
 0  0      0 116857456 242880 12942076    0    0     0     0  222   94  0  0 100  0  0
 0  0      0 116857464 242884 12942088    0    0     0   116  299  102  0  0 100  0  0
 0  0      0 116857464 242884 12942092    0    0     0   656  367  237  0  0 100  0  0
 0  0      0 116857464 242884 12942092    0    0     0     0  361  180  0  0 100  0  0
 0  0      0 116857464 242884 12942108    0    0     0     0  197   98  0  0 100  0  0
 1  0      0 116857464 242884 12942116    0    0     0     0  332  126  0  0 100  0  0
 0  0      0 116857464 242892 12942120    0    0     0    64  229   98  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 112781232 242896 12942516    0    0     0     0 14401 8312 28 16 56  0  0
14  0      0 111270960 242896 12942760    0    0     0     0 21941 17911 41  4 54  0  0
 0  0      0 111272064 242896 12942780    0    0     0     0 14009 18771 23  1 75  0  0
 0  0      0 111271312 242896 12942788    0    0     0     0 1091  545  0  0 100  0  0
 0  0      0 111269048 242904 12942788    0    0     0   628 1576  575  0  0 100  0  0
 0  0      0 111268800 242904 12942800    0    0     0  1192 1540  628  0  0 100  0  0
 0  0      0 111268296 242904 12942812    0    0     0     0 1840 1062  0  0 100  0  0
26  0      0 111254856 243096 12948932    0    0     0 15284 65834 122750 24  8 68  0  0
 7  0      0 113884632 243444 12961340    0    0     0 60220 110192 164141 52 12 36  1  0
 2  0      0 116808208 243860 12963700    0    0 45726  6444 15136 25263  1  5 94  0  0
 1  0      0 116811480 243576 12963652    0    0  2674     0 4554 3624  0  1 99  0  0
 1  0      0 119944904 243576 9834684    0    0     0     0 2124 1039  0  2 98  0  0
 1  0      0 124457840 243576 5331536    0    0     0     0 1738  626  0  3 97  0  0
