procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124899920 221900 4911888    0    0    11   739   33   37  1  0 99  0  0
 2  0      0 124374528 221900 5436916    0    0     0     0 2462  460  0  3 97  0  0
 1  2      0 124329680 222044 5479460    0    0  1193 481892 2213  662  0  1 94  5  0
 2  0      0 123899264 221924 5908752    0    0  1176 77124 2041 1188  0  3 96  1  0
 1  2      0 123758144 222068 6050752    0    0  1189 381892 1692  598  0  1 95  4  0
 1  0      0 123438120 221940 6370476    0    0  1176 176688 2021 1023  0  2 96  2  0
 0  2      0 123187128 222084 6622288    0    0  1189 292292 1684  628  0  2 95  3  0
 2  0      0 122984528 221960 6823932    0    0  1176 266276 2246 1221  0  1 95  3  0
 1  2      0 122614112 222104 7194208    0    0  1189 176428 1359  618  0  2 96  2  0
 2  0      0 122525664 221984 7285252    0    0  1176 382252 2847 1003  0  1 94  4  0
 1  2      0 122045912 222128 7767128    0    0  1189 74904 1689  655  0  3 97  1  0
 3  0      0 122045912 222276 7767020    0    0   140 482664 1832  447  0  1 94  6  0
 1  0      0 121527856 222008 8285784    0    0  1036  1096 1794  815  0  3 97  0  0
 0  2      0 121474192 222152 8340052    0    0  1189 459204 1951  621  0  1 94  5  0
 1  0      0 121064240 222032 8750804    0    0  1176 99404 2240 1212  0  3 96  1  0
 0  2      0 120902992 222176 8913008    0    0  1189 354172 1734  585  0  1 95  4  0
 1  0      0 120609664 222056 9205744    0    0  1176 204420 2323  972  0  2 96  2  0
 0  2      0 120329952 222200 9485588    0    0  1189 294212 1584  633  0  2 95  3  0
 1  0      0 120148712 222080 9666324    0    0  1176 264372 2274  983  0  1 95  4  0
 1  1      0 119756928 222224 10058552    0    0  1189 140036 1431  589  0  2 96  2  0
 1  0      0 119691664 222104 10124232    0    0  1176 418556 2435  914  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 119182952 222400 10631500    0    0  1189 34568 1493  708  0  3 97  0  0
 0  2      0 119182952 222400 10631512    0    0     0 512408 1807  360  0  1 94  6  0
 0  0      0 119181464 222280 10631624    0    0  1176 11708 3888 4999  0  1 98  0  0
 0  0      0 119181472 222280 10631632    0    0     0     0  305  182  0  0 100  0  0
 1  0      0 119181472 222280 10631640    0    0     0     0  443  169  0  0 100  0  0
 0  0      0 119181472 222280 10631648    0    0     0     0  404  145  0  0 100  0  0
 0  0      0 119182232 222280 10631652    0    0     0     0  391  114  0  0 100  0  0
 0  0      0 119182232 222288 10631652    0    0     0   612  479  255  0  0 100  0  0
 0  0      0 119182232 222288 10631664    0    0     0     0  405  118  0  0 100  0  0
 0  0      0 119182232 222288 10631676    0    0     0     0  253  121  0  0 100  0  0
 0  0      0 119182232 222288 10631688    0    0     0     0  264   59  0  0 100  0  0
 0  0      0 119182232 222288 10631688    0    0     0     0  283   71  0  0 100  0  0
10  0      0 116602888 222296 10631732    0    0     0   444 9756 5513 16 10 74  0  0
10  0      0 115233312 222296 10632040    0    0     0     0 16459 12812 28  4 68  0  0
 0  0      0 115233264 222296 10632076    0    0     0     0 10749 13307 19  1 80  0  0
 0  0      0 115231272 222296 10632080    0    0     0     0 1265  478  0  0 100  0  0
 0  0      0 115229288 222296 10632084    0    0     0     0 1241  547  0  0 100  0  0
 0  0      0 115228280 222304 10632080    0    0     0  1100 1350  627  0  0 100  0  0
 0  0      0 115228280 222304 10632084    0    0     0     0 1340  781  0  0 100  0  0
19  0      0 115213776 222700 10633988    0    0     0  9124 41396 88754 14  5 81  0  0
 0  0      0 118765024 223348 10643116    0    0     0 44496 75395 118552 35  8 57  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 119164520 223404 10647624    0    0 34070  3772 10343 15549  1  3 96  0  0
 1  0      0 119344656 223404 10470304    0    0  2674     0 4508 3491  0  1 99  0  0
 1  0      0 123854784 223404 5964772    0    0     0     0 1436  429  0  3 97  0  0
