procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124814456 255760 4951552    0    0    14   983   44   49  1  0 98  0  0
 2  0      0 124293648 255760 5472688    0    0     0     0 2101  365  0  3 97  0  0
 1  2      0 124261336 256180 5508800    0    0  8477 482444 2280  968  0  1 94  5  0
 2  0      0 123849888 256264 5926196    0    0   900 76632 2106 1361  0  3 96  1  0
 1  2      0 123698432 256576 6078056    0    0  1189 373176 1661  546  0  1 95  4  0
 3  0      0 123391008 256808 6387140    0    0  1176 185404 1839  881  0  2 96  2  0
 1  2      0 123128424 257252 6649696    0    0  1189 290132 1840  569  0  2 95  3  0
 2  0      0 122933888 257124 6845032    0    0  1176 268444 2565 1259  0  2 95  3  0
 1  2      0 122559672 257268 7221308    0    0  1189 175172 1796  649  0  2 96  2  0
 2  0      0 122486848 257140 7299244    0    0  1176 383440 2219  846  0  1 94  5  0
 0  2      0 121992680 257284 7792676    0    0  1189 66664 1836  675  0  3 97  1  0
 0  2      0 121992680 257284 7792684    0    0     0 490132 1867  394  0  1 94  6  0
 1  0      0 121473808 257156 8314020    0    0  1176  1792 2371 1158  0  3 97  0  0
 1  1      0 121423920 257300 8364432    0    0  1189 466228 1836  663  0  1 94  5  0
 1  0      0 121019984 257172 8769108    0    0  1176 92372 1983  998  0  3 96  1  0
 1  1      0 120852928 257316 8936832    0    0  1189 349808 1702  668  0  1 95  4  0
 1  0      0 120560144 257188 9230516    0    0  1176 208768 2525  954  0  2 96  2  0
 0  2      0 120282224 257332 9509040    0    0  1189 292128 1279  603  0  2 95  3  0
 1  0      0 120102576 257436 9687364    0    0  1176 266480 2645 1809  0  1 95  4  0
 0  2      0 119707488 258016 10082500    0    0  1189 140036 1383  733  0  2 96  2  0
 1  0      0 119635176 257892 10153896    0    0  1176 418568 2297  927  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119134256 258036 10655348    0    0  1189 50436 1314  602  0  3 97  0  0
 0  2      0 119134008 258036 10655496    0    0     0 496832 1404  243  0  0 94  6  0
 1  0      0 118614440 257908 11176300    0    0  1176 11356 1646 1752  0  3 97  0  0
 1  1      0 118562296 258052 11228132    0    0  1189 466228 1454  694  0  1 94  5  0
 1  0      0 118138480 258408 11650896    0    0  1176 92416 2230 1665  0  3 96  1  0
 0  2      0 117986552 258720 11800472    0    0  1189 370616 1407  554  0  1 94  4  0
 1  0      0 117665048 258584 12120352    0    0  1176 188044 2615 1738  0  2 96  2  0
 0  2      0 117410592 258728 12374148    0    0  1189 294212 2215  718  0  2 95  3  0
 1  0      0 117195936 258588 12586312    0    0  1176 264520 2408 1037  0  2 95  3  0
 0  2      0 116835888 258732 12946028    0    0  1189 177632 1793  633  0  2 96  2  0
 1  0      0 116731992 258612 13053032    0    0  1176 381092 2673 1113  0  1 94  4  0
 0  2      0 116265856 258756 13519792    0    0  1189 79380 1523  658  0  3 96  1  0
 1  0      0 116264848 258628 13520168    0    0  1176 479272 2181  922  0  1 94  5  0
 1  0      0 115718880 258628 14064508    0    0     0     0 1254  345  0  3 97  0  0
 0  2      0 115690912 258772 14092984    0    0  1189 490080 1627  628  0  1 94  6  0
 0  0      0 115679440 258648 14093136    0    0  1176 68560 5380 8397  1  2 97  1  0
 0  0      0 115679488 258648 14093160    0    0     0     0  356  286  0  0 100  0  0
 0  0      0 115679488 258648 14093160    0    0     0     0  170   95  0  0 100  0  0
 0  0      0 115679488 258648 14093168    0    0     0     0  459  236  0  0 100  0  0
 0  0      0 115679488 258648 14093176    0    0     0     0  321  107  0  0 100  0  0
 0  0      0 115679488 258656 14093184    0    0     0   780  498  295  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 115679488 258656 14093196    0    0     0     0  364   96  0  0 100  0  0
 0  0      0 115679488 258656 14093200    0    0     0     0  338  161  0  0 100  0  0
 0  0      0 115679488 258656 14093216    0    0     0     0  279   95  0  0 100  0  0
 0  0      0 115679488 258656 14093216    0    0     0     4  271   83  0  0 100  0  0
16  0      0 112441824 258668 14093448    0    0     0   460 9692 5637 16 11 73  0  0
13  0      0 109311784 258668 14093736    0    0     0     0 21837 14957 45 13 42  0  0
 0  0      0 109307888 258668 14093880    0    0     0     0 24249 29517 45  1 54  0  0
 0  0      0 109305360 258668 14093896    0    0     0     0 1081  621  0  0 100  0  0
 0  0      0 109304104 258668 14093908    0    0     0     0 1239  558  0  0 100  0  0
 0  0      0 109302592 258672 14093916    0    0     0  1608 1348  835  0  0 100  0  0
 0  0      0 109301088 258672 14093920    0    0     0     0 1763 1084  0  0 100  0  0
22  0      0 109301216 258744 14093892    0    0     0   420 7618 28346  2  1 97  0  0
20  0      0 109065024 258996 14098500    0    0     0 16476 153907 196280 75 14 11  0  0
 0  0      0 115626368 259756 14118040    0    0 12795 70992 72743 108010 17  9 73  1  0
 0  0      0 115633680 259860 14117312    0    0 23242  4176 6835 12024  0  2 97  0  0
 0  0      0 115633288 259860 14117700    0    0 14707     0 7840 6766  0  1 98  0  0
 0  0      0 115639552 259860 14117656    0    0     0     0 3552 2445  0  0 99  0  0
 1  0      0 118828200 259860 10938104    0    0     0     0 2138 1051  0  2 98  0  0
 1  0      0 123334624 259860 6431660    0    0     0     0 1530  399  0  3 97  0  0
