procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124903792 219392 4910688    0    0    11   721   33   36  1  0 99  0  0
 2  0      0 124376616 219392 5438380    0    0     0     0 2370  462  0  3 97  0  0
 1  4      0 124334016 220052 5478728    0    0  5545 456724 14904 39405  0  1 89 10  0
 2  0      0 123938680 219416 5876016    0    0   140 102444 7987 16870  0  3 95  2  0
 1  2      0 123765344 219560 6050328    0    0  1189 347420 1824  626  0  1 95  4  0
 2  0      0 123483360 219440 6333532    0    0  1176 211176 2219 1139  0  2 96  2  0
 0  2      0 123194560 219584 6621416    0    0  1189 259456 1512  598  0  2 95  3  0
 2  0      0 123030256 219464 6789424    0    0  1176 299140 2425 1354  0  1 95  4  0
 1  2      0 122627312 219608 7194200    0    0  1189 135604 1280  658  0  2 96  1  0
 2  0      0 122578688 219488 7244708    0    0  1176 423020 2493  996  0  1 94  5  0
 1  2      0 122056608 219632 7765868    0    0  1189 33272 1214  686  0  3 97  0  0
 0  2      0 122056608 219632 7766956    0    0     0 505940 1915  327  0  1 94  6  0
 1  0      0 121565488 219512 8257036    0    0  1176 19408 1845 1284  0  3 97  0  0
 0  2      0 121483592 219656 8339960    0    0  1189 430008 1597  618  0  1 94  5  0
 1  0      0 121103400 219536 8719584    0    0  1176 128600 1943 1848  0  2 96  2  0
 0  2      0 120909888 219680 8912648    0    0  1189 334728 1713  656  0  2 95  4  0
 1  0      0 120640800 219560 9180800    0    0  1176 223936 2461  988  0  2 95  3  0
 0  2      0 120335408 219704 9484480    0    0  1189 225348 1838  740  0  2 96  2  0
 1  0      0 120183480 219584 9635400    0    0  1176 333320 2243  945  0  1 95  4  0
 0  2      0 119761176 219728 10058624    0    0  1189 132916 1616  649  0  3 96  1  0
 5  0      0 119759440 219608 10058784    0    0  1176 425728 3034 3066  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 119753696 219608 10058588    0    0     0     0 2233 2082  0  0 100  0  0
 0  0      0 119753720 219608 10058596    0    0     0     0  199   89  0  0 100  0  0
 0  0      0 119753720 219608 10058600    0    0     0     0  372  121  0  0 100  0  0
 0  0      0 119753720 219608 10058612    0    0     0     0  303  118  0  0 100  0  0
 0  0      0 119753720 219616 10058612    0    0     0   604  614  305  0  0 100  0  0
 0  0      0 119753720 219616 10058616    0    0     0     0  243   99  0  0 100  0  0
 0  0      0 119753720 219616 10058632    0    0     0     0  305  102  0  0 100  0  0
 0  0      0 119753720 219616 10058636    0    0     0     0  285   97  0  0 100  0  0
 0  0      0 119753720 219616 10058648    0    0     0     0  369  152  0  0 100  0  0
 0  0      0 119753720 219624 10058640    0    0     0    76  259   88  0  0 100  0  0
 9  0      0 116971592 219628 10058916    0    0     0     0 9652 5211 18 10 72  0  0
 9  0      0 116175744 219628 10058972    0    0     0     0 14928 12063 27  3 71  0  0
 0  0      0 116174744 219628 10059000    0    0     0     0 8288 10841 12  1 87  0  0
 0  0      0 116176160 219628 10059008    0    0     0     0  882  423  0  0 100  0  0
 0  0      0 116175912 219636 10059016    0    0     0   452  912  411  0  0 100  0  0
 0  0      0 116175152 219636 10059024    0    0     0   792  922  442  0  0 100  0  0
 0  0      0 116174904 219636 10059028    0    0     0     0 1260  802  0  0 100  0  0
19  0      0 116168120 219924 10062136    0    0     0  9736 57950 103173 21  7 72  0  0
 1  0      0 119746608 220484 10072304    0    0     0 38684 50224 80949 21  6 73  0  0
 0  0      0 119747904 220572 10072372    0    0 32730  3464 9828 15183  1  3 96  0  0
 1  0      0 121385040 220572 8442096    0    0     0     0 3209 1889  0  1 98  0  0
