Linux 5.15.0-160-generic (node0.bottleneck2.davissystems-pg0.utah.cloudlab.us) 	02/17/2026 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.60    0.00    0.30    0.26    0.00   98.85

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0           13.24    186.97     0.00   0.00    0.13    14.12   17.88    132.27     0.00   0.00    2.40     7.40    0.00      0.00     0.00   0.00    0.00     0.00    4.35    9.40    0.09   4.36
loop1            2.06     24.63     0.00   0.00    0.06    11.96    1.19      4.50     0.00   0.00    0.31     3.78    0.00      0.00     0.00   0.00    0.00     0.00    0.11    2.58    0.00   0.05
loop10           0.55      4.29     0.00   0.00    0.13     7.82    0.35      1.31     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.47    0.00   0.02
loop11           0.51      4.08     0.00   0.00    0.25     7.98    0.33      1.23     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.56    0.00   0.02
loop12           0.41      3.21     0.00   0.00    0.14     7.83    0.27      0.99     0.00   0.00    0.51     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.02    4.83    0.00   0.01
loop13           0.27      2.13     0.00   0.00    0.03     7.83    0.18      0.66     0.00   0.00    0.48     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.02    4.66    0.00   0.01
loop14           0.20      1.70     0.00   0.00    0.06     8.33    0.13      0.49     0.00   0.00    0.46     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.51    0.00   0.01
loop15           0.10      0.72     0.00   0.00    0.12     7.30    0.07      0.25     0.00   0.00    0.43     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.01    3.70    0.00   0.00
loop2            1.84     20.75     0.00   0.00    0.07    11.27    1.08      4.06     0.00   0.00    0.33     3.77    0.00      0.00     0.00   0.00    0.00     0.00    0.10    2.71    0.00   0.04
loop3            1.62     16.55     0.00   0.00    0.10    10.21    0.96      3.62     0.00   0.00    0.34     3.76    0.00      0.00     0.00   0.00    0.00     0.00    0.09    2.85    0.00   0.04
loop4            1.34     13.20     0.00   0.00    0.10     9.84    0.80      3.02     0.00   0.00    0.37     3.76    0.00      0.00     0.00   0.00    0.00     0.00    0.08    3.09    0.00   0.04
loop5            1.13     12.44     0.00   0.00    0.15    11.04    0.69      2.58     0.00   0.00    0.39     3.75    0.00      0.00     0.00   0.00    0.00     0.00    0.06    3.31    0.00   0.03
loop6            0.87      8.49     0.00   0.00    0.15     9.72    0.55      2.07     0.00   0.00    0.43     3.75    0.00      0.00     0.00   0.00    0.00     0.00    0.05    3.68    0.00   0.03
loop7            0.72      5.61     0.00   0.00    0.18     7.79    0.46      1.73     0.00   0.00    0.46     3.74    0.00      0.00     0.00   0.00    0.00     0.00    0.04    3.99    0.00   0.02
loop8            0.61      4.80     0.00   0.00    0.20     7.81    0.40      1.48     0.00   0.00    0.46     3.73    0.00      0.00     0.00   0.00    0.00     0.00    0.04    4.08    0.00   0.02
loop9            0.54      4.26     0.00   0.00    0.26     7.84    0.35      1.32     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.25    0.00   0.02
