Linux 5.15.0-160-generic (node0.bottleneck2.davissystems-pg0.utah.cloudlab.us) 	02/17/2026 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.75    0.00    0.41    0.35    0.00   98.50

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0           17.46    249.43     0.00   0.00    0.13    14.28   16.35    119.81     0.00   0.00    3.58     7.33    0.00      0.00     0.00   0.00    0.00     0.00    4.09   13.88    0.12   5.99
loop1            2.13     25.75     0.00   0.00    0.06    12.11    1.15      4.27     0.00   0.00    0.30     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.14    1.95    0.00   0.05
loop10           0.65      6.01     0.00   0.00    0.12     9.25    0.36      1.31     0.00   0.00    0.45     3.61    0.00      0.00     0.00   0.00    0.00     0.00    0.05    2.63    0.00   0.02
loop11           0.58      5.21     0.00   0.00    0.21     9.00    0.33      1.21     0.00   0.00    0.45     3.63    0.00      0.00     0.00   0.00    0.00     0.00    0.04    2.77    0.00   0.02
loop12           0.44      4.18     0.00   0.00    0.13     9.44    0.26      0.95     0.00   0.00    0.48     3.64    0.00      0.00     0.00   0.00    0.00     0.00    0.03    3.20    0.00   0.02
loop13           0.27      2.26     0.00   0.00    0.03     8.35    0.17      0.62     0.00   0.00    0.47     3.66    0.00      0.00     0.00   0.00    0.00     0.00    0.02    3.64    0.00   0.01
loop14           0.18      1.54     0.00   0.00    0.06     8.33    0.12      0.45     0.00   0.00    0.46     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.51    0.00   0.01
loop15           0.09      0.65     0.00   0.00    0.12     7.30    0.06      0.22     0.00   0.00    0.43     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.01    3.70    0.00   0.00
loop2            1.97     24.92     0.00   0.00    0.07    12.67    1.05      3.88     0.00   0.00    0.31     3.69    0.00      0.00     0.00   0.00    0.00     0.00    0.13    1.96    0.00   0.05
loop3            1.74     18.67     0.00   0.00    0.10    10.70    0.94      3.47     0.00   0.00    0.33     3.68    0.00      0.00     0.00   0.00    0.00     0.00    0.12    2.02    0.00   0.04
loop4            1.49     15.79     0.00   0.00    0.10    10.57    0.80      2.93     0.00   0.00    0.35     3.66    0.00      0.00     0.00   0.00    0.00     0.00    0.11    2.06    0.00   0.04
loop5            1.30     15.02     0.00   0.00    0.13    11.52    0.70      2.53     0.00   0.00    0.36     3.63    0.00      0.00     0.00   0.00    0.00     0.00    0.10    2.06    0.00   0.03
loop6            1.08     11.52     0.00   0.00    0.13    10.71    0.58      2.07     0.00   0.00    0.39     3.60    0.00      0.00     0.00   0.00    0.00     0.00    0.09    2.08    0.00   0.03
loop7            0.91      8.77     0.00   0.00    0.15     9.60    0.49      1.75     0.00   0.00    0.41     3.58    0.00      0.00     0.00   0.00    0.00     0.00    0.08    2.12    0.00   0.03
loop8            0.79      7.73     0.00   0.00    0.16     9.84    0.42      1.51     0.00   0.00    0.41     3.57    0.00      0.00     0.00   0.00    0.00     0.00    0.07    2.16    0.00   0.02
loop9            0.69      6.52     0.00   0.00    0.20     9.50    0.37      1.33     0.00   0.00    0.43     3.57    0.00      0.00     0.00   0.00    0.00     0.00    0.06    2.34    0.00   0.02
sda              0.82     26.12     0.30  26.96    0.27    32.04   78.86  29482.40   144.23  64.65   11.98   373.84    0.87   4344.14     0.00   0.00    0.17  4988.79    0.00    0.00    0.95   6.21
sdb              0.02      0.26     0.00   0.00    0.23    15.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00


avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.00    0.00    3.16    0.00    0.00   96.84

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop10           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop11           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop12           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop13           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop14           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop15           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
