procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124902072 226136 4914408    0    0    12   769   35   38  1  0 99  0  0
 2  0      0 124373632 226136 5446632    0    0     0  4296 2334  493  0  3 97  0  0
 1  2      0 124338632 226540 5481468    0    0  4505 491996 2132  893  0  1 94  5  0
 2  0      0 123904192 226160 5918124    0    0   916 62748 1929  872  0  3 96  1  0
 1  2      0 123769120 226304 6052996    0    0  1189 388812 1845  594  0  1 94  4  0
 2  0      0 123445808 226184 6379908    0    0  1176 169780 2332 1285  0  2 96  2  0
 1  2      0 123201872 226328 6624584    0    0  1189 294212 1573  589  0  2 95  3  0
 2  0      0 122988992 226208 6839636    0    0  1176 264388 2326  952  0  2 95  3  0
 1  2      0 122632912 226352 7196004    0    0  1189 180280 1595  619  0  2 96  2  0
 2  0      0 122524808 226232 7303984    0    0  1176 378352 2821 1300  0  1 95  4  0
 0  2      0 122060928 226376 7768800    0    0  1189 79380 1296  604  0  3 96  1  0
 1  0      0 122054384 226256 7774976    0    0  1176 479224 2318 1151  0  1 94  5  0
 1  0      0 121508112 226256 8320396    0    0     0     0 1695  357  0  3 97  0  0
 0  2      0 121487456 226400 8341716    0    0  1189 496088 2152  693  0  1 94  5  0
 1  0      0 121043744 226280 8786224    0    0  1176 62516 1749  932  0  3 96  1  0
 1  1      0 120916520 226424 8914712    0    0  1189 389616 2433  700  0  1 94  4  0
 1  0      0 120595264 226304 9237192    0    0  1176 169104 2344  930  0  2 96  2  0
 0  2      0 120345056 226448 9487500    0    0  1189 292344 1797  663  0  2 95  3  0
 1  0      0 120129624 226328 9704044    0    0  1176 266260 2576 1179  0  2 95  3  0
 0  2      0 119773088 226472 10060464    0    0  1189 176348 1314  541  0  2 96  2  0
 1  0      0 119675072 226352 10160080    0    0  1176 382260 2265 1711  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119201632 226496 10632680    0    0  1189 74904 1374  669  0  3 96  1  0
 0  0      0 119200120 226376 10633484    0    0  1176 483708 2186 1018  0  1 94  6  0
 1  0      0 118665440 226376 11169808    0    0     0     0  998  397  0  3 97  0  0
 0  2      0 118628400 226524 11205936    0    0  1189 481892 1953  634  0  1 94  5  0
 0  0      0 118619992 226404 11206172    0    0  1176 76780 4114 5449  0  1 97  1  0
 0  0      0 118619616 226420 11206324    0    0     0   664  530  295  0  0 100  0  0
 0  0      0 118619616 226420 11206328    0    0     0     0  344  155  0  0 100  0  0
 0  0      0 118617856 226428 11206328    0    0     0    76  531  200  0  0 100  0  0
 0  0      0 118618360 226428 11206332    0    0     0     0  378  184  0  0 100  0  0
 0  0      0 118618384 226428 11206352    0    0     0   156  439  139  0  0 100  0  0
 0  0      0 118618384 226428 11206360    0    0     0     0  362  110  0  0 100  0  0
 0  0      0 118618384 226428 11206364    0    0     0     0  387  125  0  0 100  0  0
 0  0      0 118618384 226436 11206368    0    0     0    92  442  188  0  0 100  0  0
 0  0      0 118618384 226436 11206384    0    0     0     0  427  128  0  0 100  0  0
14  0      0 116260352 226440 11206408    0    0     0     0 7873 4982 12  8 79  0  0
11  0      0 114258432 226440 11206804    0    0     0     0 17635 14143 32  7 61  0  0
 0  0      0 114256912 226440 11206836    0    0     0     0 13951 15445 27  1 72  0  0
 0  0      0 114255904 226448 11206840    0    0     0   528 1219  472  0  0 100  0  0
 0  0      0 114255152 226448 11206852    0    0     0  1008 1209  557  0  0 100  0  0
 0  0      0 114254648 226448 11206856    0    0     0     0  979  374  0  0 100  0  0
 0  0      0 114253136 226448 11206868    0    0     0     0 1459  883  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 114250928 226524 11206796    0    0     0   304 19226 73506  6  3 91  0  0
 7  0      0 114434648 227252 11219720    0    0     0 49984 114932 129734 50  9 41  0  0
 0  0      0 118577024 227636 11223884    0    0 46550 13160 20835 38835  2  5 93  0  0
 1  0      0 118578192 227636 11223380    0    0  5348     0 5214 4253  0  1 99  0  0
 1  0      0 122172128 227636 7636712    0    0     0     0 1761  844  0  3 97  0  0
