procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124880976 233944 4920196    0    0    12   824   37   41  1  0 99  0  0
 2  0      0 124358104 233944 5442860    0    0     0     0 2252  491  0  3 97  0  0
 1  3      0 124312504 234856 5485416    0    0  6321 487748 2207  965  0  1 91  8  0
 2  0      0 123893680 233948 5905620    0    0   144 71340 2436 1019  0  3 96  2  0
 1  2      0 123742736 234092 6057028    0    0  1189 373584 1737  627  0  1 95  4  0
 1  0      0 123428240 233972 6372876    0    0  1176 185016 2235  984  0  2 96  2  0
 1  2      0 123173472 234116 6628652    0    0  1189 294212 1490  595  0  2 95  3  0
 2  0      0 122966072 233992 6836612    0    0  1176 264388 2412 1110  0  2 95  3  0
 1  2      0 122601200 234136 7200240    0    0  1189 176052 1660  671  0  2 96  2  0
 2  0      0 122511496 234008 7291280    0    0  1176 382632 2427 1004  0  1 95  4  0
 1  2      0 122030480 234152 7772476    0    0  1189 73524 1394  651  0  3 97  1  0
 0  0      0 122028208 234028 7772624    0    0  1176 485096 1955  810  0  1 94  6  0
 1  0      0 121501840 234028 8298952    0    0     0     0 1136  430  0  3 97  0  0
 0  2      0 121454240 234172 8345464    0    0  1189 481776 2154  671  0  1 94  5  0
 1  0      0 121036720 234052 8763976    0    0  1176 76840 2099  950  0  3 96  1  0
 0  2      0 120882528 234196 8918352    0    0  1189 356788 1795  623  0  2 94  4  0
 1  0      0 120579168 234072 9224240    0    0  1176 201804 2167  947  0  2 96  2  0
 0  2      0 120312352 234216 9491228    0    0  1189 294212 1568  674  0  2 95  3  0
 1  0      0 120106992 234092 9699172    0    0  1176 264404 2225  908  0  2 95  3  0
 0  2      0 119742160 234236 10064152    0    0  1189 182472 1287  605  0  2 96  2  0
 1  0      0 119632296 234112 10175224    0    0  1176 376144 2321  965  0  1 95  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119169936 234256 10637104    0    0  1189 86732 1353  707  0  3 96  1  0
 1  0      0 119164408 234132 10641684    0    0  1176 471888 2363 1184  0  1 94  5  0
 1  0      0 118612600 234132 11192816    0    0     0     0 1054  335  0  3 97  0  0
 0  2      0 118595216 234276 11209920    0    0  1189 502488 1824  588  0  1 94  5  0
 1  0      0 118141672 234144 11662364    0    0  1176 56148 1835 1164  0  3 96  1  0
 0  2      0 118021520 234288 11782908    0    0  1189 400832 2016  618  0  1 94  4  0
 0  0      0 118012856 234164 11783020    0    0  1176 157824 4549 5886  0  1 96  2  0
 0  0      0 118013632 234164 11783040    0    0     0     0  459  235  0  0 100  0  0
 0  0      0 118013632 234176 11783032    0    0     0   656  598  268  0  0 100  0  0
 0  0      0 118013632 234176 11783056    0    0     0     0  383  125  0  0 100  0  0
 0  0      0 118013632 234176 11783060    0    0     0     0  352  126  0  0 100  0  0
 0  0      0 118013632 234176 11783064    0    0     0     0  373  107  0  0 100  0  0
 0  0      0 118013632 234176 11783064    0    0     0     0  507  184  0  0 100  0  0
 0  0      0 118013632 234180 11783076    0    0     0    76  335   88  0  0 100  0  0
 0  0      0 118013632 234180 11783084    0    0     0     0  310   89  0  0 100  0  0
 0  0      0 118013632 234180 11783100    0    0     0     0  133   74  0  0 100  0  0
12  0      0 115641616 234188 11783120    0    0     0   144 6705 2582 10  6 85  0  0
14  0      0 113246480 234188 11783484    0    0     0     0 13590 9809 32 11 57  0  0
 5  0      0 113247088 234188 11783548    0    0     0     0 20621 21843 35  1 63  0  0
 0  0      0 113245104 234188 11783588    0    0     0     0 2256 4222  0  0 100  0  0
 0  0      0 113244096 234188 11783600    0    0     0     0 1140  557  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 113243344 234188 11783608    0    0     0  1528 1544  697  0  0 100  0  0
 0  0      0 113243088 234188 11783616    0    0     0     0 1605  753  0  0 100  0  0
 5  0      0 113240864 234220 11783588    0    0     0   220 3078 6861  0  1 99  0  0
12  0      0 113015992 234592 11792204    0    0     0 27676 106094 182150 55 11 34  0  0
 1  0      0 117984096 235448 11802232    0    0 33280 40596 51091 72687  7  7 85  1  0
 0  0      0 117987424 235164 11801712    0    0 10696     0 6991 6101  0  1 98  0  0
 1  0      0 120205104 235164 9585904    0    0     0     0 2678 1625  0  2 98  0  0
 1  0      0 124692896 235164 5105820    0    0     0     0 1587  595  0  3 97  0  0
