procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124909488 214884 4906380    0    0    11   696   32   34  1  0 99  0  0
 2  0      0 124386336 214884 5430540    0    0     0     0 1826  353  0  3 97  0  0
 1  2      0 124344000 215032 5475248    0    0  4389 474420 2085  928  0  1 94  5  0
 2  0      0 123928752 214908 5891548    0    0  1172 84472 2399  964  0  3 96  1  0
 1  2      0 123775056 215052 6046568    0    0  1189 364956 2175  718  0  1 95  4  0
 2  0      0 123479456 214932 6344728    0    0  1176 193700 2655 1397  0  2 96  2  0
 0  2      0 123204288 215076 6618728    0    0  1189 292072 1596  616  0  2 95  3  0
 2  0      0 123017552 214956 6808520    0    0  1176 266520 2202  888  0  1 95  4  0
 1  2      0 122635072 215100 7191552    0    0  1189 175172 1490  641  0  2 96  2  0
 2  0      0 122556944 214980 7275900    0    0  1176 383452 2515  920  0  1 94  5  0
 0  2      0 122069408 215124 7763772    0    0  1189 66664 1401  661  0  3 97  1  0
 0  2      0 122069408 215124 7763772    0    0     0 490132 1775  337  0  0 94  6  0
 1  0      0 121549088 215004 8289048    0    0  1176  1816 1687  897  0  3 97  0  0
 0  2      0 121501472 215148 8337152    0    0  1189 481892 1861  633  0  1 94  5  0
 1  0      0 121076416 215028 8760656    0    0  1176 76732 2467 1074  0  3 96  1  0
 0  2      0 120926736 215172 8909836    0    0  1189 373584 2053  718  0  1 95  4  0
 1  0      0 120619864 215276 9217304    0    0  1176 185136 2198  970  0  2 96  2  0
 0  2      0 120354544 215596 9482104    0    0  1189 294212 1514  564  0  2 95  3  0
 0  0      0 120351424 215476 9483020    0    0  1176 264392 4139 4236  0  1 95  3  0
 0  0      0 120351056 215476 9483068    0    0     0     0  281  204  0  0 100  0  0
 0  0      0 120351056 215476 9483068    0    0     0     0  262   96  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 120351056 215476 9483076    0    0     0     0  242  101  0  0 100  0  0
 0  0      0 120351056 215476 9483080    0    0     0     0  363  163  0  0 100  0  0
 0  0      0 120351056 215484 9483084    0    0     0   568  431  184  0  0 100  0  0
 0  0      0 120351056 215484 9483092    0    0     0     0  251   76  0  0 100  0  0
 0  0      0 120351056 215484 9483108    0    0     0     0  248   84  0  0 100  0  0
 0  0      0 120351056 215484 9483112    0    0     0     0  266  143  0  0 100  0  0
 0  0      0 120351096 215484 9483120    0    0     0     0  202   77  0  0 100  0  0
 8  0      0 118985504 215492 9483124    0    0     0   232 4616 1653  4  2 94  0  0
 8  0      0 117175912 215492 9483424    0    0     0     0 7623 5457 19  9 72  0  0
 8  0      0 117165040 215492 9483460    0    0     0     0 14202 10195 25  1 74  0  0
 0  0      0 117164032 215492 9483476    0    0     0     0 4690 7514  3  0 97  0  0
 0  0      0 117165728 215492 9483480    0    0     0     0  740  297  0  0 100  0  0
 0  0      0 117164976 215496 9483488    0    0     0  1252 1065  601  0  0 100  0  0
 0  0      0 117164720 215496 9483496    0    0     0     0  734  367  0  0 100  0  0
 0  0      0 117164224 215496 9483504    0    0     0     0 1210  625  0  0 100  0  0
10  0      0 117005040 215920 9491692    0    0     0 21476 68455 127225 32  7 61  0  0
 0  0      0 120316512 216396 9495864    0    0 19613 26148 34652 45649  4  5 91  0  0
 1  0      0 120312896 216396 9494988    0    0  9359     0 6952 5542  0  1 99  0  0
 1  0      0 124434160 216396 5379452    0    0     0     0 1680  645  0  3 97  0  0
