procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124914400 220588 4911004    0    0    11   730   33   36  1  0 99  0  0
 2  0      0 124389232 220588 5435668    0    0     0     0 2410  365  0  3 97  0  0
 1  2      0 124346904 220988 5478852    0    0  2245 481776 2077  675  0  1 97  3  0
 2  0      0 123929840 220612 5897660    0    0   920 77204 2318  945  0  3 97  1  0
 1  2      0 123776912 220756 6050412    0    0  1189 370688 1947  646  0  1 95  4  0
 1  0      0 123476528 220636 6351628    0    0  1176 188024 2471 1328  0  2 96  2  0
 1  2      0 123207136 220780 6622024    0    0  1189 292420 1358  593  0  2 95  3  0
 3  0      0 123026448 220660 6803364    0    0  1176 266252 3250 1251  1  2 94  3  0
 1  2      0 122636720 220804 7194216    0    0  1189 142308 2996  887  0  3 96  2  0
 2  0      0 122577008 220688 7260552    0    0  1176 416512 2516 1846  0  1 94  5  0
 0  2      0 122070048 220832 7766084    0    0  1189 50436 1345  604  0  3 97  0  0
 0  2      0 122069792 220832 7766872    0    0     0 496832 1414  357  0  0 94  6  0
 1  0      0 121555464 220712 8281256    0    0  1176 11300 2261 1832  0  3 97  0  0
 0  2      0 121497760 220856 8339568    0    0  1189 459204 1807  660  0  1 94  5  0
 1  0      0 121097632 220736 8742752    0    0  1176 99384 2202  921  0  3 96  1  0
 0  2      0 120927072 220880 8912060    0    0  1189 347296 1609  635  0  1 95  4  0
 1  0      0 120641592 220760 9203096    0    0  1176 211296 2631 1653  0  2 95  3  0
 1  1      0 120359632 220904 9485064    0    0  1189 267768 1301  569  0  2 95  3  0
 1  0      0 120176448 220784 9666720    0    0  1176 290832 2244 1864  0  1 95  4  0
 0  2      0 119785392 220940 10057736    0    0  1189 175172 1365  677  0  2 96  2  0
 0  0      0 119775152 220820 10058376    0    0  1176 383532 4068 5379  0  2 93  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 119772744 220820 10058304    0    0     0     0 1090  324  0  0 100  0  0
 0  0      0 119772744 220820 10058308    0    0     0     0  313  119  0  0 100  0  0
 0  0      0 119772744 220820 10058316    0    0     0     0  290  192  0  0 100  0  0
 0  0      0 119772744 220820 10058324    0    0     0     0  298  120  0  0 100  0  0
 0  0      0 119772744 220828 10058320    0    0     0   604  573  233  0  0 100  0  0
 0  0      0 119772744 220828 10058340    0    0     0     0  434  181  0  0 100  0  0
 0  0      0 119772744 220828 10058348    0    0     0     0  297  163  0  0 100  0  0
 0  0      0 119772744 220828 10058352    0    0     0     0  353  104  0  0 100  0  0
 0  0      0 119772744 220828 10058360    0    0     0     0  308   98  0  0 100  0  0
 1  0      0 119772744 220836 10058356    0    0     0    84  485  147  0  0 100  0  0
 9  0      0 116801088 220840 10058640    0    0     0   512 10503 5486 19 11 70  0  0
 9  0      0 116180608 220840 10058668    0    0     0     0 15333 12521 27  3 71  0  0
 0  0      0 116177600 220840 10058708    0    0     0     0 7396 9891 11  1 89  0  0
 0  0      0 116175840 220840 10058720    0    0     0     0  909  423  0  0 100  0  0
 0  0      0 116175080 220848 10058728    0    0     0   460  883  482  0  0 100  0  0
 0  0      0 116173568 220848 10058740    0    0     0   572 1023  421  0  0 100  0  0
 0  0      0 116172816 220848 10058744    0    0     0     0 1351  734  0  0 100  0  0
18  0      0 116122288 221144 10062460    0    0     0 10104 61712 112518 25  6 69  0  0
 0  0      0 119746832 221764 10072332    0    0     0 38876 47703 75795 16  5 79  0  0
 0  0      0 119738016 221880 10071912    0    0 39830  3604 9645 14988  1  3 96  0  0
 1  0      0 121972000 221880 7845072    0    0     0     0 2652 1627  0  2 98  0  0
