procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124895352 224752 4913076    0    0    12   759   34   38  1  0 99  0  0
 2  0      0 124371216 224752 5439088    0    0     0  4208 1641  489  0  3 97  0  0
 1  2      0 124328160 225232 5480344    0    0  9269 477800 1987  871  0  1 94  5  0
 2  0      0 123904040 224776 5906032    0    0   840 76952 2363 1238  0  3 96  1  0
 0  2      0 123758640 224920 6051916    0    0  1189 373584 1859  599  0  1 95  4  0
 1  0      0 123435072 224800 6375024    0    0  1176 185004 2385 1022  0  2 96  2  0
 1  2      0 123188872 224944 6622516    0    0  1189 294212 1921  667  0  2 95  3  0
 2  0      0 122975936 224824 6836904    0    0  1176 264492 2375  922  0  2 95  3  0
 1  2      0 122617856 224968 7195240    0    0  1189 175916 1251  531  0  2 96  2  0
 2  0      0 122513296 224840 7300428    0    0  1176 382692 2577 1029  0  1 94  4  0
 0  2      0 122046144 224984 7768152    0    0  1189 79276 1351  653  0  3 96  1  0
 5  0      0 122044632 224864 7768292    0    0  1176 479372 2302  874  0  1 94  6  0
 1  0      0 121503192 224864 8312608    0    0     0     0 1590  471  0  3 97  0  0
 0  2      0 121475216 225008 8341088    0    0  1189 496088 2194  673  0  1 94  5  0
 1  0      0 121038304 224888 8777676    0    0  1176 62604 2263 1146  0  3 96  1  0
 0  2      0 120903240 225032 8914076    0    0  1189 388608 1788  624  0  1 95  4  0
 1  0      0 120582064 224964 9241376    0    0  1176 170032 2198  930  0  2 96  2  0
 0  2      0 120337168 225196 9486724    0    0  1189 295696 1830  671  0  2 95  3  0
 1  0      0 120115688 225076 9708800    0    0  1176 262932 2386  936  0  2 95  3  0
 0  2      0 119764224 225220 10059916    0    0  1189 188216 1616  604  0  2 96  2  0
 1  0      0 119653104 225100 10176156    0    0  1176 370416 2449 1098  0  1 95  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119196816 225244 10632228    0    0  1189 107856 1576  715  0  3 96  1  0
 5  0      0 119197328 225124 10632640    0    0  1176 450756 2650 1868  0  1 94  5  0
 0  0      0 119189968 225124 10632696    0    0     0     0 2674 3790  0  1 99  0  0
 0  0      0 119189968 225124 10632708    0    0     0     0  343  193  0  0 100  0  0
 0  0      0 119190128 225124 10632732    0    0     0     0  374  256  0  0 100  0  0
 0  0      0 119190888 225124 10632744    0    0     0     0  307  126  0  0 100  0  0
 0  0      0 119190888 225132 10632736    0    0     0   108  210   97  0  0 100  0  0
 0  0      0 119191152 225132 10632744    0    0     0   520  441  157  0  0 100  0  0
 0  0      0 119191152 225132 10632760    0    0     0     0  209  142  0  0 100  0  0
 0  0      0 119191152 225132 10632772    0    0     0     0  254   86  0  0 100  0  0
 0  0      0 119191152 225132 10632772    0    0     0     0  286   82  0  0 100  0  0
 0  0      0 119191152 225140 10632776    0    0     0    68  326  122  0  0 100  0  0
10  0      0 116269312 225144 10633060    0    0     0     0 10379 5826 19 11 70  0  0
10  0      0 115203072 225144 10633148    0    0     0     0 16543 13055 29  3 67  0  0
 0  0      0 115203488 225144 10633160    0    0     0     0 9719 13005 16  1 83  0  0
 0  0      0 115203232 225144 10633168    0    0     0     0 1031  419  0  0 100  0  0
 0  0      0 115202984 225152 10633172    0    0     0   500  943  465  0  0 100  0  0
 0  0      0 115201728 225152 10633176    0    0     0   844 1153  470  0  0 100  0  0
 0  0      0 115203480 225152 10633188    0    0     0     0 1505  700  0  0 100  0  0
22  0      0 115189040 225464 10634968    0    0     0  9208 55140 98462 20  5 74  0  0
 0  0      0 119166576 226012 10647192    0    0     0 43624 69470 109931 28  6 66  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 119154928 226108 10648836    0    0 37524  3740 10375 16207  1  3 96  0  0
 1  0      0 120133432 226108 9678400    0    0     0     0 3375 2229  0  1 99  0  0
 1  0      0 124638264 226108 5172060    0    0     0     0 1428  543  0  3 97  0  0
