Linux 5.15.0-160-generic (node0.bottleneck2.davissystems-pg0.utah.cloudlab.us) 	02/17/2026 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.59    0.00    0.29    0.25    0.00   98.86

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0           13.12    184.90     0.00   0.00    0.13    14.09   17.94    132.76     0.00   0.00    2.37     7.40    0.00      0.00     0.00   0.00    0.00     0.00    4.36    9.28    0.08   4.32
loop1            2.05     22.68     0.00   0.00    0.06    11.08    1.19      4.51     0.00   0.00    0.31     3.78    0.00      0.00     0.00   0.00    0.00     0.00    0.11    2.62    0.00   0.05
loop10           0.55      4.31     0.00   0.00    0.13     7.82    0.35      1.32     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.47    0.00   0.02
loop11           0.51      4.10     0.00   0.00    0.25     7.98    0.33      1.24     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.56    0.00   0.02
loop12           0.41      3.22     0.00   0.00    0.14     7.83    0.27      0.99     0.00   0.00    0.51     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.02    4.83    0.00   0.02
loop13           0.27      2.14     0.00   0.00    0.03     7.83    0.18      0.66     0.00   0.00    0.48     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.02    4.66    0.00   0.01
loop14           0.21      1.71     0.00   0.00    0.06     8.33    0.13      0.50     0.00   0.00    0.46     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.51    0.00   0.01
loop15           0.10      0.72     0.00   0.00    0.12     7.30    0.07      0.25     0.00   0.00    0.43     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.01    3.70    0.00   0.00
loop2            1.83     20.64     0.00   0.00    0.07    11.26    1.08      4.07     0.00   0.00    0.33     3.77    0.00      0.00     0.00   0.00    0.00     0.00    0.10    2.75    0.00   0.04
loop3            1.61     16.43     0.00   0.00    0.10    10.18    0.96      3.62     0.00   0.00    0.34     3.77    0.00      0.00     0.00   0.00    0.00     0.00    0.09    2.89    0.00   0.04
loop4            1.33     13.07     0.00   0.00    0.10     9.80    0.80      3.02     0.00   0.00    0.37     3.76    0.00      0.00     0.00   0.00    0.00     0.00    0.08    3.15    0.00   0.04
loop5            1.12     12.30     0.00   0.00    0.15    11.01    0.69      2.58     0.00   0.00    0.39     3.76    0.00      0.00     0.00   0.00    0.00     0.00    0.06    3.40    0.00   0.03
loop6            0.86      8.33     0.00   0.00    0.15     9.66    0.55      2.07     0.00   0.00    0.44     3.75    0.00      0.00     0.00   0.00    0.00     0.00    0.05    3.79    0.00   0.03
