procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124946336 202848 4897052    0    0    10   621   28   30  1  0 99  0  0
 2  0      0 124418672 202848 5426936    0    0     0     0 1934  393  0  3 97  0  0
 1  2      0 124376528 203132 5468308    0    0 23613 464936 1931 1619  0  1 94  5  0
 2  0      0 123957712 202872 5886024    0    0  1036 93756 1913  987  0  3 96  1  0
 1  2      0 123806016 203016 6039892    0    0  1189 364956 1820  653  0  1 95  4  0
 2  0      0 123497592 202896 6349724    0    0  1176 193644 2593  992  0  2 96  2  0
 0  2      0 123235360 203040 6611976    0    0  1189 292220 2116  714  0  2 95  3  0
 1  0      0 123233040 202920 6612544    0    0  1176 266508 3057 1993  0  1 96  3  0
 1  0      0 123233040 202920 6612544    0    0     0     0  216  108  0  0 100  0  0
 1  0      0 123233040 202920 6612544    0    0     0     0  259   98  0  0 100  0  0
 1  0      0 123233056 202920 6612432    0    0     0     0  264  142  0  0 100  0  0
 1  0      0 123233304 202920 6612436    0    0     0     0  432  165  0  0 100  0  0
 0  0      0 123233304 202928 6612436    0    0     0   484  541  188  0  0 100  0  0
 0  0      0 123233304 202928 6612452    0    0     0     0  271   91  0  0 100  0  0
 0  0      0 123233304 202928 6612464    0    0     0     0  313   89  0  0 100  0  0
 0  0      0 123233304 202928 6612468    0    0     0     0  343  136  0  0 100  0  0
 0  0      0 123233304 202928 6612476    0    0     0     0  333   93  0  0 100  0  0
 3  0      0 122631760 202936 6612472    0    0     0   168 2718  825  2  1 97  0  0
 6  0      0 122043360 202936 6612576    0    0     0     0 3868 2469  8  3 89  0  0
 0  0      0 122041864 202936 6612604    0    0     0     0 7074 6887  9  1 91  0  0
 0  0      0 122041616 202936 6612612    0    0     0     0  657  266  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 122041616 202936 6612620    0    0     0     0  557  160  0  0 100  0  0
 0  0      0 122043168 202944 6612628    0    0     0   700  673  362  0  0 100  0  0
 0  0      0 122043168 202944 6612628    0    0     0     0  719  328  0  0 100  0  0
 1  0      0 122043168 202968 6612616    0    0     0   108 1056 1509  0  0 100  0  0
 1  0      0 121975112 203188 6616148    0    0     0 13920 37363 53819 12  3 85  0  0
 0  0      0 123226224 203304 6617428    0    0 10222  4456 7449 11731  0  1 98  0  0
