procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124818144 249420 4945624    0    0    14   940   42   47  1  0 98  0  0
 2  0      0 124300064 249420 5464328    0    0     0     0 1582  460  0  3 97  0  0
 4  1      0 124260752 249564 5503328    0    0  1193 482444 2148  597  0  1 94  5  0
 2  0      0 123831848 249428 5932240    0    0  1176 76164 2062  921  0  3 96  1  0
 1  2      0 123689720 249572 6074884    0    0  1189 381964 1741  573  0  1 95  4  0
 2  0      0 123394408 249452 6376836    0    0  1176 176664 2461 1031  0  2 96  2  0
 1  2      0 123123760 249596 6646212    0    0  1189 284204 1816  640  0  2 95  3  0
 2  0      0 122934512 249472 6834832    0    0  1176 274392 2972 1079  0  2 95  3  0
 1  2      0 122551472 249616 7218136    0    0  1189 175172 1853  600  0  2 96  2  0
 2  0      0 122485960 249492 7287848    0    0  1176 383520 2602  956  0  1 94  5  0
 1  2      0 121984728 249636 7789484    0    0  1189 50436 1505  640  0  3 97  0  0
 0  2      0 121984728 249636 7789720    0    0     0 506360 1837  380  0  1 94  6  0
 1  0      0 121473504 249504 8304196    0    0  1176  1808 1646  920  0  3 97  0  0
 0  2      0 121416320 249648 8361388    0    0  1189 458724 1867  679  0  1 94  5  0
 1  0      0 121024000 249528 8756060    0    0  1176 99880 2239  990  0  2 96  1  0
 0  2      0 120844608 249672 8935044    0    0  1189 343508 1656  613  0  1 95  4  0
 1  0      0 120571440 249544 9210920    0    0  1176 215124 2368 1189  0  2 96  3  0
 0  2      0 120274832 249688 9507616    0    0  1189 267768 1723  716  0  2 95  3  0
 1  0      0 120102480 249564 9679472    0    0  1176 290840 2459  994  0  1 95  4  0
 0  2      0 119701344 249708 10080028    0    0  1189 136544 1355  615  0  2 96  1  0
 1  0      0 119655760 249584 10128600    0    0  1176 422084 2603 1286  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119130208 249728 10652304    0    0  1189 33020 1373  697  0  3 97  0  0
 0  2      0 119129960 249728 10653336    0    0     0 500340 1918  354  0  1 94  6  0
 1  0      0 118636336 249592 11145776    0    0  1176 25260 1979  968  0  3 97  0  0
 0  2      0 118556720 249760 11226340    0    0  1189 436100 1473  517  0  1 94  5  0
 1  0      0 118182800 249628 11601348    0    0  1176 122536 1931 1516  0  2 96  2  0
 0  2      0 117984000 249772 11799176    0    0  1189 334736 1575  707  0  1 95  4  0
 1  0      0 117725728 249912 12056704    0    0  1176 223884 2328  992  0  2 95  3  0
 0  2      0 117410768 250408 12371860    0    0  1189 225348 1396  558  0  2 96  2  0
 1  0      0 117265904 250468 12516348    0    0  1176 333312 2224 1029  0  1 95  4  0
 0  2      0 116837048 251080 12944676    0    0  1189 132916 1200  621  0  3 96  1  0
 1  0      0 116804800 250988 12975704    0    0  1176 425708 2255  956  0  1 94  5  0
 0  2      0 116262320 251748 13517380    0    0  1189 33020 1058  578  0  3 97  0  0
 0  2      0 116262064 251748 13518240    0    0     0 487824 2052  392  0  1 94  6  0
 0  0      0 116253920 251612 13518328    0    0  1176 37796 5285 7511  1  2 97  1  0
 0  0      0 116252552 251612 13518352    0    0     0     0  497  291  0  0 100  0  0
 0  0      0 116252552 251612 13518356    0    0     0     0  275  107  0  0 100  0  0
 0  0      0 116252552 251612 13518360    0    0     0     0  413  213  0  0 100  0  0
 0  0      0 116252552 251612 13518360    0    0     0     0  211   67  0  0 100  0  0
 0  0      0 116252552 251612 13518372    0    0     0   780  572  268  0  0 100  0  0
 0  0      0 116252552 251612 13518380    0    0     0     0  175   95  0  0 100  0  0
 0  0      0 116252552 251612 13518388    0    0     0     0  289  171  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 116252552 251612 13518396    0    0     0     0  197   82  0  0 100  0  0
 0  0      0 116252552 251612 13518404    0    0     0     0  262   78  0  0 100  0  0
16  0      0 113101936 251616 13518452    0    0     0   504 10514 6750 17 12 71  0  0
14  0      0 110295808 251624 13518908    0    0     0   792 23990 19306 43 10 47  0  0
 0  0      0 110292800 251624 13518964    0    0     0     0 17956 21684 39  1 60  0  0
 0  0      0 110292800 251624 13518968    0    0     0     0 1477  475  0  0 100  0  0
 0  0      0 110292056 251624 13518972    0    0     0     0 1295  686  0  0 100  0  0
 0  0      0 110291048 251624 13518976    0    0     0   904 1653  790  0  0 100  0  0
 0  0      0 110289536 251632 13518980    0    0     0   188 1982 1102  0  0 100  0  0
27  0      0 110284176 251668 13518968    0    0     0   368 21355 83837  6  4 90  0  0
21  0      0 110004272 252040 13529584    0    0     0 32192 137221 154667 71 13 16  0  0
 0  0      0 116213904 252600 13541368    0    0 14505 53556 65570 81892 10  8 82  1  0
 2  0      0 116212680 252676 13541812    0    0 21793  3252 7113 10636  1  2 97  0  0
 0  0      0 116217472 252676 13541156    0    0 10688     0 6440 5811  0  1 98  0  0
 1  0      0 117356448 252676 12406600    0    0     0     0 3102 2042  0  1 99  0  0
 1  0      0 121874176 252676 7889064    0    0     0     0 1597  456  0  3 97  0  0
