procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124876176 230624 4917912    0    0    12   801   36   40  1  0 99  0  0
 2  0      0 124347752 230624 5447400    0    0     0     0 1821  427  0  3 97  0  0
 1  2      0 124311472 230768 5484236    0    0  1189 481892 1810  614  0  1 94  5  0
 2  0      0 123889632 230636 5906568    0    0  1176 77120 2185  900  0  3 96  1  0
 1  2      0 123740448 230780 6055740    0    0  1189 373584 1830  655  0  1 95  4  0
 1  0      0 123430744 230644 6367844    0    0  1176 185008 2190  938  0  2 96  2  0
 2  2      0 123171936 230788 6626912    0    0  1189 292380 1387  533  0  2 95  3  0
 2  0      0 122975128 230656 6824580    0    0  1176 266196 2380 1706  0  2 95  3  0
 1  2      0 122601424 230800 7198408    0    0  1189 175432 1216  607  0  2 96  2  0
 2  0      0 122507184 230676 7292240    0    0  1176 383180 2534 1578  0  1 94  5  0
 0  2      0 122028920 230820 7770592    0    0  1189 74904 1431  683  0  3 97  0  0
 0  0      0 122029424 230696 7771356    0    0  1176 483672 1992  850  0  1 95  4  0
 1  0      0 121493248 230696 8309436    0    0     0     0 1092  491  0  3 97  0  0
 0  2      0 121457224 230840 8343904    0    0  1189 481892 2311  650  0  1 94  5  0
 1  0      0 121028160 230720 8775208    0    0  1176 76700 2562  981  0  3 96  1  0
 0  2      0 120886056 230864 8916884    0    0  1189 374736 2146  675  0  1 94  4  0
 1  0      0 120568608 230736 9240960    0    0  1176 184032 3021 1172  0  2 96  2  0
 0  2      0 120319416 230880 9489044    0    0  1189 294212 1707  719  0  2 96  2  0
 1  0      0 120100016 230756 9710108    0    0  1176 264484 2327  978  0  2 96  3  0
 1  1      0 119748016 230900 10062616    0    0  1189 188132 1236  745  0  2 96  1  0
 1  0      0 119630088 230780 10179328    0    0  1176 370460 2743 1343  0  1 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119173784 231092 10635024    0    0  1189 88976 1273  589  0  3 96  1  0
 1  0      0 119171264 230972 10640844    0    0  1176 469648 2177 1773  0  1 94  6  0
 1  0      0 118620216 230972 11191940    0    0     0     0 1176  379  0  3 97  0  0
 0  2      0 118602832 231116 11208444    0    0  1189 500328 2263  701  0  1 94  6  0
 1  0      0 118163152 230992 11650160    0    0  1176 58296 2404 1343  0  3 96  1  0
 0  2      0 118031664 231140 11780964    0    0  1189 388608 2007  653  0  1 95  4  0
 0  0      0 118029152 231016 11781248    0    0  1176 170148 4605 5902  0  2 96  2  0
 0  0      0 118029152 231016 11781260    0    0     0     0  533  265  0  0 100  0  0
 0  0      0 118028064 231016 11781308    0    0     0     0  278  130  0  0 100  0  0
 0  0      0 118028560 231016 11781312    0    0     0     0  369  126  0  0 100  0  0
 0  0      0 118028816 231016 11781320    0    0     0     0  334  104  0  0 100  0  0
 0  0      0 118028816 231024 11781316    0    0     0   688  726  288  0  0 100  0  0
 0  0      0 118028816 231024 11781320    0    0     0     0  275   76  0  0 100  0  0
 0  0      0 118028816 231024 11781340    0    0     0     0  314  103  0  0 100  0  0
 0  0      0 118028816 231024 11781352    0    0     0     0  346  106  0  0 100  0  0
 0  0      0 118028816 231024 11781360    0    0     0     0  398  158  0  0 100  0  0
12  0      0 115646032 231036 11781372    0    0     0   260 6695 2444 10  5 86  0  0
20  0      0 113245464 231036 11781456    0    0     0     0 13006 9366 30 12 57  0  0
14  0      0 113247256 231036 11781852    0    0     0     0 20461 18180 37  1 62  0  0
 1  0      0 113246384 231036 11781876    0    0     0     0 4522 7450  1  0 99  0  0
 0  0      0 113245376 231036 11781888    0    0     0     0 1221  507  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 113244624 231044 11781896    0    0     0  1408 1529  674  0  0 100  0  0
 2  0      0 113244880 231044 11781904    0    0     0     0 1182  624  0  0 100  0  0
 3  0      0 113243872 231052 11781904    0    0     0   112 2201 1790  0  0 100  0  0
13  0      0 113000640 231464 11789520    0    0     0 19916 89103 168730 54 10 36  0  0
 1  0      0 117980672 232484 11799896    0    0 21603 50388 72284 80047 10  8 82  1  0
 0  0      0 117984864 232200 11799892    0    0 12033     0 7340 6003  0  1 98  0  0
 1  0      0 119549080 232200 10242476    0    0     0     0 2963 1970  0  1 99  0  0
 1  0      0 124076744 232200 5716664    0    0     0     0 1354  427  0  3 97  0  0
