procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124905064 216424 4907736    0    0    11   704   32   35  1  0 99  0  0
 2  0      0 124375392 216424 5436948    0    0     0     4 1793  399  0  3 97  0  0
 1  3      0 124338800 217100 5476560    0    0 10881 481776 2121 1080  0  1 91  8  0
 2  0      0 123934848 216448 5881956    0    0   140 77316 1752  782  0  2 96  2  0
 0  2      0 123768528 216592 6048196    0    0  1189 354172 1810  597  0  1 95  4  0
 1  0      0 123468672 216472 6347240    0    0  1176 204344 2467  920  0  2 96  2  0
 1  2      0 123196512 216616 6619000    0    0  1189 292344 1717  662  0  2 95  3  0
 2  0      0 123002224 216496 6813420    0    0  1176 266272 2675 1250  0  1 95  3  0
 1  2      0 122623264 216640 7192016    0    0  1189 176052 1524  601  0  2 96  2  0
 1  0      0 122560272 216520 7255816    0    0  1176 382568 2316  887  0  1 95  5  0
 0  2      0 122051552 216664 7764212    0    0  1189 33308 1373  773  0  3 97  0  0
 0  2      0 122051552 216664 7764508    0    0     0 511920 1885  341  0  1 96  3  0
 1  0      0 121560704 216544 8255400    0    0  1176 13376 1818  991  0  3 97  0  0
 0  2      0 121478560 216688 8337912    0    0  1189 430952 1836  592  0  1 94  5  0
 1  0      0 121099600 216572 8718488    0    0  1176 127656 1911 1031  0  2 96  1  0
 0  2      0 120908112 216716 8910376    0    0  1189 334736 1603  549  0  2 95  4  0
 1  0      0 120646304 216596 9173852    0    0  1176 223864 2239 1032  0  2 95  3  0
 0  2      0 120337392 216740 9483504    0    0  1189 225348 1510  581  0  2 96  2  0
 0  0      0 120329920 216620 9483568    0    0  1176 333296 4120 4225  0  1 95  4  0
 0  0      0 120329920 216620 9483576    0    0     0     0  391  157  0  0 100  0  0
 0  0      0 120329920 216620 9483580    0    0     0     0  180  103  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 120329536 216620 9483592    0    0     0     0  312  118  0  0 100  0  0
 0  0      0 120330288 216620 9483596    0    0     0     0  343  198  0  0 100  0  0
 0  0      0 120330288 216624 9483604    0    0     0   584  442  216  0  0 100  0  0
 0  0      0 120330288 216624 9483604    0    0     0     0  251   83  0  0 100  0  0
 0  0      0 120329296 216624 9483620    0    0     0     0  323  112  0  0 100  0  0
 0  0      0 120329072 216624 9483624    0    0     0     0  496  180  0  0 100  0  0
 0  0      0 120331752 216628 9483624    0    0   500     0  546  188  0  0 100  0  0
 8  0      0 119324480 216636 9484128    0    0     0   228 4273 1541  2  2 96  0  0
 8  0      0 117178016 216636 9484356    0    0     0     0 7141 3861 19  9 73  0  0
 8  0      0 117136880 216636 9484420    0    0     0     0 14013 11416 24  2 74  0  0
 0  0      0 117138728 216636 9484432    0    0     0     0 5691 8428  4  1 95  0  0
 0  0      0 117138736 216636 9484440    0    0     0   640 1112  508  0  0 100  0  0
 0  0      0 117140288 216644 9484436    0    0     0   340  904  338  0  0 100  0  0
 0  0      0 117138536 216644 9484456    0    0     0     0  831  369  0  0 100  0  0
 0  0      0 117138032 216644 9484468    0    0     0     0 1078  693  0  0 100  0  0
14  0      0 117024552 216972 9488348    0    0     0 12656 66211 118206 30  6 64  0  0
 9  0      0 120311448 217472 9496384    0    0 17252 34660 42071 57500  6  4 89  0  0
 1  0      0 120311216 217472 9496192    0    0 10696     0 7412 6361  0  1 98  0  0
 1  0      0 123884400 217472 5929948    0    0     0     0 2060  915  0  3 97  0  0
