procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 124853336 238520 4934416    0    0    13   873   39   44  1  0 99  0  0
 2  0      0 124330440 238520 5458576    0    0     0     0 2098  458  0  3 97  0  0
 1  2      0 124291168 238684 5498524    0    0  9037 481776 1714  972  0  1 94  5  0
 2  0      0 123874272 238524 5917976    0    0  1156 77288 2113 1718  0  3 96  1  0
 0  2      0 123721560 238668 6070100    0    0  1189 370616 1405  609  0  1 94  4  0
 1  0      0 123416416 238536 6375876    0    0  1176 187964 2226 2000  0  2 96  2  0
 1  2      0 123150304 238680 6641700    0    0  1189 292304 1562  610  0  2 95  3  0
 2  0      0 122960544 238548 6834040    0    0  1176 266280 2248  955  0  2 95  3  0
 1  2      0 122581536 238692 7213244    0    0  1189 170960 1188  765  0  2 96  2  0
 2  0      0 122511984 238564 7283996    0    0  1176 387616 1951  990  0  1 95  4  0
 0  2      0 122011024 238708 7784676    0    0  1189 33272 1477  675  0  3 97  0  0
 0  2      0 122011024 238708 7784836    0    0     0 512212 1774  313  0  1 94  6  0
 1  0      0 121506584 238584 8288348    0    0  1176 13104 1817  912  0  3 97  0  0
 0  2      0 121436792 238728 8357780    0    0  1189 441612 1955  766  0  1 94  5  0
 1  0      0 121039888 238604 8754080    0    0  1176 117012 2244  925  0  3 96  1  0
 0  2      0 120864000 238748 8930572    0    0  1189 347296 1621  574  0  1 95  4  0
 1  0      0 120591584 238612 9202428    0    0  1176 211328 2436 1840  0  2 96  3  0
 1  1      0 120290224 238756 9503548    0    0  1189 235000 1551  654  0  2 96  3  0
 1  0      0 120134768 238760 9659796    0    0  1176 323624 2212  948  0  1 95  4  0
 0  2      0 119718256 239160 10076488    0    0  1189 135604 1208  606  0  3 96  1  0
 1  0      0 119676624 239040 10119508    0    0  1176 423016 2169 1656  0  1 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 119145728 239628 10648488    0    0  1189 33020 1154  659  0  3 97  0  0
 0  2      0 119144976 239628 10649468    0    0     0 500612 1459  265  0  0 94  6  0
 1  0      0 118658672 240068 11138460    0    0  1176 24984 1684 1639  0  3 97  0  0
 0  2      0 118574040 240304 11222272    0    0  1189 430008 1457  610  0  1 94  5  0
 1  0      0 118194832 240592 11599780    0    0  1176 128628 2231 1806  0  2 96  2  0
 0  2      0 117998304 240952 11795144    0    0  1189 337068 1365  616  0  2 96  2  0
 1  0      0 117724912 241148 12067964    0    0  1176 221576 2349 1654  0  2 97  1  0
 1  1      0 117422848 241628 12368124    0    0  1189 235000 1728  617  0  2 95  3  0
 1  0      0 117270960 241608 12519892    0    0  1176 323660 2545 1024  0  1 95  4  0
 0  2      0 116848784 241760 12940936    0    0  1189 135604 1875  737  0  3 96  1  0
 2  0      0 116847024 241632 12941084    0    0  1176 423180 2811 2250  0  1 94  5  0
 0  0      0 116838200 241632 12941168    0    0     0     0 3458 4934  0  1 99  0  0
 0  0      0 116836152 241632 12941204    0    0     0     0  295  194  0  0 100  0  0
 0  0      0 116836152 241632 12941208    0    0     0     0  329  113  0  0 100  0  0
 0  0      0 116836408 241632 12941220    0    0     0     0  352  116  0  0 100  0  0
 0  0      0 116836408 241640 12941216    0    0     0   756  407  314  0  0 100  0  0
 0  0      0 116836408 241640 12941232    0    0     0     0  407  150  0  0 100  0  0
 0  0      0 116836408 241640 12941236    0    0     0     0  280   94  0  0 100  0  0
 0  0      0 116836408 241640 12941244    0    0     0     0  408  107  0  0 100  0  0
 0  0      0 116836432 241640 12941252    0    0     0     0  382  113  0  0 100  0  0
 0  0      0 116836432 241648 12941252    0    0     0    64  389  177  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 113123848 241652 12941640    0    0     0     8 12649 7717 24 16 60  0  0
14  0      0 111269936 241652 12941832    0    0     0     0 21968 17206 40  5 54  0  0
 0  0      0 111265912 241652 12941924    0    0     0     0 14137 17005 27  1 72  0  0
 0  0      0 111266432 241652 12941936    0    0     0     0 1324  653  0  0 100  0  0
 0  0      0 111265680 241656 12941944    0    0     0   640 1362  536  0  0 100  0  0
 0  0      0 111264672 241656 12941952    0    0     0  1196 1209  621  0  0 100  0  0
 0  0      0 111263664 241656 12941960    0    0     0     0 1593  966  0  0 100  0  0
29  0      0 111252944 241884 12947288    0    0     0 13128 53392 113593 18  6 76  0  0
 9  2      0 111790960 242324 12958568    0    0     0 56872 129220 153294 60 10 30  1  0
 0  0      0 116809744 242536 12962444    0    0 43024 12864 18570 37663  1  5 93  0  0
 6  0      0 116812192 242536 12962184    0    0  5348     0 5408 4116  0  1 99  0  0
 1  0      0 119156272 242536 10625892    0    0     0     0 2927 1677  0  2 98  0  0
 1  0      0 123680808 242536 6105128    0    0     0     0 1485  564  0  3 97  0  0
