Linux 5.15.0-160-generic (node0.bottleneck2.davissystems-pg0.utah.cloudlab.us) 	02/17/2026 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.59    0.00    0.29    0.25    0.00   98.87

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0           13.02    183.74     0.00   0.00    0.13    14.11   17.99    133.22     0.00   0.00    2.34     7.40    0.00      0.00     0.00   0.00    0.00     0.00    4.37    9.17    0.08   4.28
loop1            2.04     22.58     0.00   0.00    0.06    11.06    1.19      4.51     0.00   0.00    0.31     3.78    0.00      0.00     0.00   0.00    0.00     0.00    0.11    2.65    0.00   0.05
loop10           0.55      4.32     0.00   0.00    0.13     7.82    0.36      1.32     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.47    0.00   0.02
loop11           0.52      4.11     0.00   0.00    0.25     7.98    0.33      1.24     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.56    0.00   0.02
loop12           0.41      3.23     0.00   0.00    0.14     7.83    0.27      0.99     0.00   0.00    0.51     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.02    4.83    0.00   0.02
loop13           0.27      2.15     0.00   0.00    0.03     7.83    0.18      0.67     0.00   0.00    0.48     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.02    4.66    0.00   0.01
loop14           0.21      1.72     0.00   0.00    0.06     8.33    0.13      0.50     0.00   0.00    0.46     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.51    0.00   0.01
loop15           0.10      0.72     0.00   0.00    0.12     7.30    0.07      0.25     0.00   0.00    0.43     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.01    3.70    0.00   0.00
loop2            1.83     20.53     0.00   0.00    0.07    11.24    1.08      4.08     0.00   0.00    0.33     3.78    0.00      0.00     0.00   0.00    0.00     0.00    0.10    2.79    0.00   0.04
loop3            1.61     16.30     0.00   0.00    0.10    10.15    0.96      3.63     0.00   0.00    0.35     3.77    0.00      0.00     0.00   0.00    0.00     0.00    0.09    2.94    0.00   0.04
loop4            1.32     12.93     0.00   0.00    0.10     9.76    0.80      3.02     0.00   0.00    0.37     3.76    0.00      0.00     0.00   0.00    0.00     0.00    0.07    3.21    0.00   0.04
loop5            1.11     12.16     0.00   0.00    0.15    10.97    0.69      2.58     0.00   0.00    0.39     3.76    0.00      0.00     0.00   0.00    0.00     0.00    0.06    3.49    0.00   0.03
loop6            0.87      8.36     0.00   0.00    0.15     9.66    0.55      2.07     0.00   0.00    0.44     3.75    0.00      0.00     0.00   0.00    0.00     0.00    0.05    3.79    0.00   0.03
loop7            0.73      5.65     0.00   0.00    0.18     7.79    0.46      1.74     0.00   0.00    0.46     3.74    0.00      0.00     0.00   0.00    0.00     0.00    0.04    3.99    0.00   0.02
loop8            0.62      4.84     0.00   0.00    0.20     7.81    0.40      1.49     0.00   0.00    0.46     3.73    0.00      0.00     0.00   0.00    0.00     0.00    0.04    4.08    0.00   0.02
loop9            0.55      4.30     0.00   0.00    0.26     7.84    0.36      1.32     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.25    0.00   0.02
sda              0.91     29.10     0.34  26.99    0.26    32.04   57.51  21004.95   142.90  71.30   11.73   365.22    0.97   4845.89     0.00   0.00    0.17  4988.79    0.00    0.00    0.68   4.49
