Linux 5.15.0-160-generic (node0.bottleneck2.davissystems-pg0.utah.cloudlab.us) 	02/17/2026 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.74    0.00    0.40    0.34    0.00   98.52

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0           17.23    246.03     0.00   0.00    0.13    14.28   16.42    120.36     0.00   0.00    3.52     7.33    0.00      0.00     0.00   0.00    0.00     0.00    4.10   13.64    0.12   5.90
loop1            2.12     25.68     0.00   0.00    0.06    12.12    1.15      4.28     0.00   0.00    0.30     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.13    1.99    0.00   0.05
loop10           0.64      5.87     0.00   0.00    0.12     9.16    0.36      1.31     0.00   0.00    0.45     3.62    0.00      0.00     0.00   0.00    0.00     0.00    0.05    2.75    0.00   0.02
loop11           0.57      5.07     0.00   0.00    0.22     8.90    0.33      1.21     0.00   0.00    0.45     3.63    0.00      0.00     0.00   0.00    0.00     0.00    0.04    2.90    0.00   0.02
loop12           0.44      4.20     0.00   0.00    0.13     9.44    0.26      0.95     0.00   0.00    0.48     3.64    0.00      0.00     0.00   0.00    0.00     0.00    0.03    3.20    0.00   0.02
loop13           0.27      2.27     0.00   0.00    0.03     8.35    0.17      0.62     0.00   0.00    0.47     3.66    0.00      0.00     0.00   0.00    0.00     0.00    0.02    3.64    0.00   0.01
loop14           0.19      1.55     0.00   0.00    0.06     8.33    0.12      0.45     0.00   0.00    0.46     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.51    0.00   0.01
loop15           0.09      0.65     0.00   0.00    0.12     7.30    0.06      0.23     0.00   0.00    0.43     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.01    3.70    0.00   0.00
loop2            1.95     24.70     0.00   0.00    0.07    12.66    1.05      3.88     0.00   0.00    0.31     3.69    0.00      0.00     0.00   0.00    0.00     0.00    0.13    2.01    0.00   0.05
loop3            1.74     18.67     0.00   0.00    0.10    10.71    0.95      3.48     0.00   0.00    0.33     3.68    0.00      0.00     0.00   0.00    0.00     0.00    0.12    2.05    0.00   0.04
loop4            1.49     15.77     0.00   0.00    0.10    10.57    0.80      2.93     0.00   0.00    0.35     3.66    0.00      0.00     0.00   0.00    0.00     0.00    0.11    2.09    0.00   0.04
loop5            1.30     14.93     0.00   0.00    0.13    11.50    0.70      2.53     0.00   0.00    0.36     3.64    0.00      0.00     0.00   0.00    0.00     0.00    0.10    2.09    0.00   0.03
loop6            1.07     11.48     0.00   0.00    0.13    10.71    0.57      2.07     0.00   0.00    0.39     3.61    0.00      0.00     0.00   0.00    0.00     0.00    0.08    2.13    0.00   0.03
loop7            0.91      8.64     0.00   0.00    0.15     9.54    0.49      1.75     0.00   0.00    0.41     3.59    0.00      0.00     0.00   0.00    0.00     0.00    0.07    2.18    0.00   0.03
loop8            0.78      7.60     0.00   0.00    0.16     9.78    0.42      1.50     0.00   0.00    0.41     3.58    0.00      0.00     0.00   0.00    0.00     0.00    0.06    2.23    0.00   0.02
loop9            0.68      6.38     0.00   0.00    0.21     9.42    0.37      1.33     0.00   0.00    0.44     3.58    0.00      0.00     0.00   0.00    0.00     0.00    0.06    2.43    0.00   0.02
sda              0.82     26.25     0.30  26.97    0.26    32.06   77.62  29036.81   141.85  64.63   11.99   374.09    0.87   4365.13     0.00   0.00    0.17  4988.79    0.00    0.00    0.93   6.12
sdb              0.02      0.26     0.00   0.00    0.23    16.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00


avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.00    0.00    3.22    0.00    0.00   96.78

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop10           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop11           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop12           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
