Linux 5.15.0-160-generic (node0.bottleneck2.davissystems-pg0.utah.cloudlab.us) 	02/17/2026 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.71    0.00    0.38    0.33    0.00   98.58

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0           16.57    237.37     0.00   0.00    0.13    14.32   16.61    122.00     0.00   0.00    3.33     7.34    0.00      0.00     0.00   0.00    0.00     0.00    4.13   12.94    0.11   5.65
loop1            2.11     25.34     0.00   0.00    0.06    11.99    1.16      4.31     0.00   0.00    0.30     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.13    2.06    0.00   0.05
loop10           0.61      5.41     0.00   0.00    0.12     8.80    0.36      1.29     0.00   0.00    0.46     3.64    0.00      0.00     0.00   0.00    0.00     0.00    0.04    3.09    0.00   0.02
loop11           0.54      4.70     0.00   0.00    0.23     8.66    0.33      1.19     0.00   0.00    0.46     3.66    0.00      0.00     0.00   0.00    0.00     0.00    0.04    3.36    0.00   0.02
loop12           0.42      3.46     0.00   0.00    0.13     8.34    0.25      0.94     0.00   0.00    0.49     3.69    0.00      0.00     0.00   0.00    0.00     0.00    0.03    3.91    0.00   0.01
loop13           0.25      1.96     0.00   0.00    0.03     7.83    0.16      0.61     0.00   0.00    0.48     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.66    0.00   0.01
loop14           0.19      1.57     0.00   0.00    0.06     8.33    0.12      0.45     0.00   0.00    0.46     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.51    0.00   0.01
loop15           0.09      0.66     0.00   0.00    0.12     7.30    0.06      0.23     0.00   0.00    0.43     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.01    3.70    0.00   0.00
loop2            1.95     24.40     0.00   0.00    0.07    12.54    1.06      3.91     0.00   0.00    0.31     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.12    2.09    0.00   0.05
loop3            1.74     18.57     0.00   0.00    0.10    10.69    0.95      3.50     0.00   0.00    0.33     3.69    0.00      0.00     0.00   0.00    0.00     0.00    0.11    2.14    0.00   0.04
loop4            1.48     15.60     0.00   0.00    0.10    10.51    0.80      2.95     0.00   0.00    0.35     3.67    0.00      0.00     0.00   0.00    0.00     0.00    0.10    2.20    0.00   0.04
loop5            1.28     14.70     0.00   0.00    0.13    11.47    0.70      2.54     0.00   0.00    0.36     3.65    0.00      0.00     0.00   0.00    0.00     0.00    0.09    2.22    0.00   0.03
loop6            1.05     11.21     0.00   0.00    0.13    10.64    0.57      2.07     0.00   0.00    0.40     3.63    0.00      0.00     0.00   0.00    0.00     0.00    0.08    2.28    0.00   0.03
loop7            0.88      8.08     0.00   0.00    0.15     9.15    0.48      1.74     0.00   0.00    0.42     3.61    0.00      0.00     0.00   0.00    0.00     0.00    0.07    2.37    0.00   0.03
loop8            0.75      6.82     0.00   0.00    0.17     9.12    0.41      1.49     0.00   0.00    0.42     3.60    0.00      0.00     0.00   0.00    0.00     0.00    0.06    2.47    0.00   0.02
loop9            0.65      5.96     0.00   0.00    0.21     9.18    0.37      1.32     0.00   0.00    0.45     3.60    0.00      0.00     0.00   0.00    0.00     0.00    0.05    2.70    0.00   0.02
sda              0.83     26.62     0.31  26.97    0.26    32.06   74.54  27775.64   141.94  65.57   11.95   372.60    0.89   4426.58     0.00   0.00    0.17  4988.79    0.00    0.00    0.89   5.87
sdb              0.02      0.26     0.00   0.00    0.23    16.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00


avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.03    0.00    3.13    0.00    0.00   96.84

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop10           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop11           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
loop12           0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00    0.00    0.00   0.00
