Linux 5.15.0-160-generic (node0.bottleneck2.davissystems-pg0.utah.cloudlab.us) 	02/17/2026 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.57    0.00    0.28    0.24    0.00   98.91

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz     f/s f_await  aqu-sz  %util
loop0           12.38    173.28     0.00   0.00    0.13    14.00   18.44    136.79     0.00   0.00    2.16     7.42    0.00      0.00     0.00   0.00    0.00     0.00    4.46    8.47    0.08   4.04
loop1            1.99     21.28     0.00   0.00    0.06    10.72    1.20      4.56     0.00   0.00    0.32     3.80    0.00      0.00     0.00   0.00    0.00     0.00    0.10    2.95    0.00   0.05
loop10           0.57      4.44     0.00   0.00    0.13     7.82    0.37      1.36     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.47    0.00   0.02
loop11           0.53      4.22     0.00   0.00    0.25     7.98    0.34      1.28     0.00   0.00    0.49     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.03    4.56    0.00   0.02
loop12           0.42      3.32     0.00   0.00    0.14     7.83    0.27      1.02     0.00   0.00    0.51     3.72    0.00      0.00     0.00   0.00    0.00     0.00    0.02    4.83    0.00   0.02
loop13           0.28      2.20     0.00   0.00    0.03     7.83    0.18      0.68     0.00   0.00    0.48     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.02    4.66    0.00   0.01
loop14           0.21      1.76     0.00   0.00    0.06     8.33    0.14      0.51     0.00   0.00    0.46     3.71    0.00      0.00     0.00   0.00    0.00     0.00    0.01    4.51    0.00   0.01
loop15           0.10      0.74     0.00   0.00    0.12     7.30    0.07      0.26     0.00   0.00    0.43     3.70    0.00      0.00     0.00   0.00    0.00     0.00    0.01    3.70    0.00   0.00
loop2            1.76     19.06     0.00   0.00    0.07    10.81    1.08      4.11     0.00   0.00    0.33     3.79    0.00      0.00     0.00   0.00    0.00     0.00    0.09    3.15    0.00   0.04
loop3            1.54     15.30     0.00   0.00    0.10     9.93    0.96      3.65     0.00   0.00    0.35     3.79    0.00      0.00     0.00   0.00    0.00     0.00    0.08    3.38    0.00   0.04
loop4            1.29     12.33     0.00   0.00    0.11     9.55    0.81      3.06     0.00   0.00    0.38     3.78    0.00      0.00     0.00   0.00    0.00     0.00    0.07    3.56    0.00   0.03
loop5            1.11     12.11     0.00   0.00    0.15    10.91    0.70      2.63     0.00   0.00    0.39     3.77    0.00      0.00     0.00   0.00    0.00     0.00    0.06    3.65    0.00   0.03
loop6            0.89      8.59     0.00   0.00    0.15     9.66    0.57      2.13     0.00   0.00    0.44     3.75    0.00      0.00     0.00   0.00    0.00     0.00    0.05    3.79    0.00   0.03
loop7            0.75      5.81     0.00   0.00    0.18     7.79    0.48      1.79     0.00   0.00    0.46     3.74    0.00      0.00     0.00   0.00    0.00     0.00    0.04    3.99    0.00   0.02
loop8            0.64      4.97     0.00   0.00    0.20     7.81    0.41      1.53     0.00   0.00    0.46     3.73    0.00      0.00     0.00   0.00    0.00     0.00    0.04    4.08    0.00   0.02
